Time RV eRV BIS FWHM S-index
55028.111997 11.955 0.64 0.003494 0.036603 -4.9019
55029.936632 10.151 0.64 0.004311 0.03374 -4.9069
55029.9942 9.487 0.729 0.003842 0.035186 -4.9061
55030.119278 10.465 0.653 0.005344 0.03818 -4.905
55033.111763 1.708 0.729 0.011436 0.021301 -4.9138
55033.973542 2.881 0.61 0.007362 0.018807 -4.9195
55034.061717 0.996 0.686 0.008423 0.012427 -4.9294
55034.904816 -0.83 0.686 0.003273 0.012949 -4.9304
55035.018007 -1.539 0.588 0.004493 0.00142 -4.9378
55035.082785 0.4 0.594 0.006088 0.008952 -4.9307
55037.025087 1.821 0.653 0.001269 0.001211 -4.9379
55037.104736 -0.802 0.605 0.001034 -0.002768 -4.9469
55037.870826 -3.445 0.594 0.00026 -0.007841 -4.95
55038.025688 -1.768 0.578 -0.001992 -0.008714 -4.9501
55051.839292 0.502 0.736 -0.00221 0.006112 -4.9376
55051.867377 1.256 0.721 0.001912 0.00386 -4.9365
55052.003426 0.059 0.743 0.002765 0.001983 -4.9427
55052.821767 0.923 0.743 0.001101 0.008615 -4.9331
55052.93943 0.537 0.736 -0.00132 0.006435 -4.9359
55053.010159 2.358 0.736 0.001085 0.008468 -4.9311
55053.8345 0.739 0.751 0.001717 0.007929 -4.9311
55053.926513 2.637 0.729 0.003727 0.009826 -4.9334
55054.0234 1.399 0.721 0.00192 0.007831 -4.9308
55054.974127 2.419 0.707 0.001942 0.008249 -4.9335
55055.029413 1.598 0.721 0.003957 0.008136 -4.9329
55055.81497 2.382 0.721 0.001893 0.009003 -4.9296
55055.94872 2.214 0.707 -0.001242 0.002222 -4.9301
55056.021308 2.686 0.729 0.000141 0.006257 -4.9309
55056.963809 2.807 0.707 -0.000274 0.006764 -4.9299
55057.034515 3.209 0.743 -0.002675 0.004877 -4.9323
55057.8413 2.614 0.729 -0.000541 0.004521 -4.9365
55057.986195 1.328 0.736 -0.001418 -0.000836 -4.9362
55058.970523 0.989 0.721 -0.003785 -0.003671 -4.9374
55075.919972 9.544 0.721 0.011362 0.041042 -4.8968
55075.993785 10.245 0.736 0.008094 0.03856 -4.8981
55076.822434 8.285 0.736 0.008064 0.035118 -4.906
55076.937824 8.201 0.599 0.004797 0.029083 -4.9054
55077.912527 6.174 0.578 0.000269 0.021903 -4.9166
55077.984395 9.537 0.578 0.003113 0.024156 -4.9085
55078.910357 5.483 0.659 0.002158 0.018243 -4.9156
55078.96979 6.138 0.653 0.000396 0.017672 -4.9233
55079.906584 4.878 0.647 0.001181 0.012291 -4.9262
55079.979505 3.703 0.653 0.003129 0.0176 -4.9267
55080.90712 3.492 0.679 0.001957 0.015662 -4.9257
55080.971195 2.774 0.686 0.002376 0.011272 -4.929
55081.893919 2.243 0.679 0.00416 0.01454 -4.9268
55081.964868 4.661 0.673 0.006072 0.020144 -4.9161
55084.85783 9.649 0.686 0.003242 0.024829 -4.902
55084.935734 8.208 0.666 -0.001679 0.023713 -4.9084
55085.85352 11.022 0.7 0.000598 0.025619 -4.9034
55085.92463 9.959 0.686 -0.000448 0.027348 -4.9037
55086.837897 11.765 0.693 -0.000335 0.02467 -4.9042
55086.904876 12.905 0.686 0.000612 0.025218 -4.9015
55090.849281 9.94 0.673 0.007081 0.038521 -4.9024
55091.827476 5.435 0.707 0.005655 0.028993 -4.9132
55091.919249 2.909 0.781 0.006333 0.025327 -4.916
55096.919798 3.562 0.729 -0.000853 0.009305 -4.9294
55114.854568 8.929 0.729 0.016234 0.048594 -4.8906
55115.81989 6.909 0.721 0.01443 0.042931 -4.8991
55116.84632 2.655 0.736 0.011689 0.029907 -4.9103
55117.837526 4.533 0.721 0.011101 0.028838 -4.9117
55118.86356 0.715 0.721 0.007631 0.015239 -4.9284
55119.823454 0.534 0.714 0.005272 0.003369 -4.9369
55120.840937 0.449 0.82 0.002696 0.004092 -4.9367
55121.795277 -1.753 0.721 0.001699 -0.003918 -4.9406
55122.845022 -0.005 0.707 -0.000722 0.00565 -4.9376
55123.841223 0.994 0.7 -0.003152 0.000507 -4.9421
55330.018339 4.171 0.7 -0.002119 0.011034 -4.932
55330.137457 4.168 0.7 -0.003529 0.009872 -4.9355
55330.243576 5.973 0.7 0.002178 0.016314 -4.9235
55331.162589 5.308 0.679 0.00253 0.025043 -4.9205
55332.04958 4.479 0.679 -0.000334 0.023144 -4.9238
55332.223383 6.787 0.679 0.006258 0.023196 -4.915
55333.21593 2.023 0.666 0.006478 0.019742 -4.9205
55334.128354 2.148 0.659 0.006708 0.021428 -4.9213
55334.234884 2.119 0.714 0.007779 0.017814 -4.923
55335.151821 -0.225 0.7 0.007649 0.012125 -4.9266
55335.267575 2.079 0.721 0.009111 0.017274 -4.924
55336.041557 -0.382 0.721 0.007941 0.012863 -4.9282
55336.1253 -0.751 0.751 0.008102 0.005796 -4.9331
55336.244828 0.337 0.82 0.010543 0.010339 -4.9344
55339.156289 -6.305 0.766 0.000166 -0.014948 -4.9578
55339.253297 -6.627 0.736 -0.000941 -0.022536 -4.9681
55340.226488 -5.959 0.812 -0.004483 -0.01646 -4.9629
55353.025783 18.316 0.766 0.016704 0.078589 -4.8623
55353.104579 18.866 0.61 0.017083 0.077999 -4.8593
55353.200328 18.308 0.616 0.015209 0.077247 -4.8607
55354.010307 18.322 0.594 0.016416 0.07126 -4.8564
55354.106879 20.157 0.594 0.016553 0.076802 -4.8551
55355.01963 18.534 0.594 0.012383 0.069259 -4.8598
55355.116237 17.405 0.594 0.010987 0.06437 -4.8704
55355.209476 19.942 0.605 0.013213 0.073085 -4.8579
55355.966294 16.814 0.605 0.009664 0.055224 -4.8738
55356.072086 19.494 0.804 0.009003 0.067282 -4.8638
55356.170585 18.145 0.766 0.007996 0.054997 -4.8717
55357.076719 17.097 0.61 0.006906 0.052286 -4.8818
55376.933371 1.693 0.605 0.011279 0.02302 -4.916
55377.030201 6.945 0.628 0.008789 0.031833 -4.9041
55377.134044 3.487 0.622 0.008839 0.022379 -4.9167
55378.047301 1.449 0.634 0.007562 0.014129 -4.9304
55378.12663 1.142 0.64 0.005769 0.008654 -4.9293
55378.179361 1.779 0.64 0.005745 0.012081 -4.9297
55379.978787 1.788 0.647 0.002538 0.009047 -4.9339
55380.075188 3.289 0.653 0.004453 0.011399 -4.9257
55380.151345 2.228 0.653 0.003043 0.010666 -4.9269
55381.0116 5.539 0.634 -0.000971 0.017812 -4.9195
55381.969885 6.754 0.653 -0.000646 0.014558 -4.9135
55382.065163 9.623 0.653 -0.002001 0.021666 -4.9053
55382.154364 8.068 0.673 -0.00099 0.017534 -4.9191
55382.935611 8.243 0.653 -0.004385 0.012808 -4.9177
55383.051954 9.754 0.64 -0.001502 0.021933 -4.9104
55383.122509 9.887 0.634 -0.005056 0.016937 -4.9119
55384.909686 12.774 0.653 -0.00689 0.0264 -4.9052
55385.018609 15.914 0.634 -0.003277 0.034922 -4.8927
55385.064581 15.723 0.622 -0.005936 0.029785 -4.8967
55388.00439 14.068 0.659 0.002178 0.039952 -4.897
55388.060073 15.559 0.666 0.001499 0.037726 -4.8945
55389.099168 14.202 0.653 0.004976 0.046802 -4.893
55389.866147 10.836 0.736 0.009032 0.044782 -4.8946
55390.056445 10.714 0.61 0.010493 0.046058 -4.9009
55390.122891 12.914 0.616 0.010643 0.052816 -4.8883
55390.90932 7.587 0.721 0.011942 0.047756 -4.8969
55391.030527 7.503 0.707 0.014754 0.047511 -4.8945
55391.110051 7.639 0.995 0.013092 0.054315 -4.887
55391.911431 7.408 0.82 0.015516 0.049712 -4.8932
55391.998264 8.426 0.64 0.013345 0.047582 -4.8912
55392.072117 8.637 0.647 0.017294 0.05307 -4.893
55392.894937 7.926 0.789 0.018997 0.051577 -4.8874
55393.05167 4.328 0.86 0.016588 0.044323 -4.898
55393.125198 4.046 0.622 0.015634 0.038893 -4.9047
55393.940355 8.153 0.628 0.015678 0.042898 -4.8935
55394.036788 6.527 0.634 0.01392 0.034806 -4.8995
55394.826365 6.452 0.64 0.010587 0.02769 -4.9019
55394.941432 4.487 0.634 0.007198 0.024061 -4.9123
55395.04864 3.783 0.622 0.009222 0.016105 -4.9172
55403.807554 2.225 0.622 -0.001836 -0.001201 -4.9378
55403.991078 1.072 0.7 -0.002277 0.003829 -4.9351
55406.81024 8.393 0.616 -0.003566 0.013973 -4.9194
55406.915135 9.487 0.673 -0.00367 0.012454 -4.9218
55407.933788 9.948 0.666 -0.006575 0.019891 -4.9188
55407.997438 11.102 0.659 -0.004344 0.025354 -4.912
55408.075394 11.317 0.647 -0.003363 0.022798 -4.9112
55408.936436 13.71 0.653 -0.001961 0.030941 -4.9034
55409.005573 11.808 0.659 -0.002106 0.032158 -4.9059
55409.072156 12.717 0.659 -0.003064 0.034645 -4.9074
55414.84828 2.26 0.686 0.011746 0.023873 -4.9167
55414.967104 1.94 0.666 0.009165 0.020574 -4.9171
55415.073436 3.126 0.647 0.010939 0.020329 -4.9165
55415.855465 2.686 0.653 0.006513 0.019114 -4.9208
55415.914594 1.29 0.729 0.007241 0.013691 -4.9236
55416.031543 2.659 0.653 0.008933 0.021296 -4.9196
55416.851683 0.735 0.666 0.0062 0.00438 -4.9361
55416.924757 -0.514 0.653 0.005548 0.007245 -4.937
55417.045538 -2.053 0.647 0.004852 0.003502 -4.9378
55417.864692 -0.464 0.64 0.003435 -0.000841 -4.9426
55417.94379 -4.033 0.679 0.002438 -0.009828 -4.9513
55418.04706 -2.507 0.686 -0.000136 -0.006728 -4.9494
55418.869234 -0.432 0.714 0.002882 -0.007311 -4.9433
55418.943084 -2.5 0.653 -0.001112 -0.007881 -4.9488
55419.026088 -0.967 0.659 -0.000395 -0.009322 -4.9486
55419.886708 -2 0.673 -0.0035 -0.012251 -4.9496
55419.980319 -3.347 0.659 -0.005031 -0.009326 -4.953
55420.024547 -0.453 0.64 -0.003246 -0.004254 -4.944
55423.829024 4.267 0.628 -0.007938 -0.002084 -4.9371
55423.927403 4.703 0.634 -0.006765 0.000982 -4.9362
55423.99392 5.506 0.693 -0.005022 0.002232 -4.9316
55424.785997 6.975 0.673 -0.006556 0.004991 -4.9312
55424.925821 5.999 0.659 -0.00645 -8.3e-05 -4.9342
55425.018928 7.536 0.7 -0.005082 0.007241 -4.9255
55425.783367 5.631 0.714 -0.006635 -0.004842 -4.9371
55425.914967 7.095 0.7 -0.00615 0.005698 -4.9284
55426.817052 7.43 0.686 -0.006576 0.012773 -4.9286
55426.926998 7.987 0.659 -0.004544 0.011569 -4.9272
55427.022558 7.075 0.659 -0.004457 0.006046 -4.9278
55430.838778 1.702 0.653 0.004713 0.010274 -4.9333
55430.964497 2.755 0.666 0.003637 0.014726 -4.9275
55431.017541 -0.265 0.729 0.001973 0.008983 -4.9351
55433.808238 -2.328 0.714 0.009555 0.004116 -4.935
55433.95338 -1.415 0.707 0.005094 -0.000767 -4.9416
55434.017174 -3.541 0.721 0.005461 0.001316 -4.9413
55434.811144 -1.286 0.751 0.006461 0.00722 -4.9333
55434.905077 -1.852 0.751 0.003793 0.000589 -4.9428
55434.999173 -2.761 0.736 0.006883 -0.002785 -4.9412
55435.818934 -3.704 0.736 0.00467 -0.003671 -4.9475
55435.956377 -3.102 0.729 0.003679 -0.000978 -4.9456
55436.0179 -4.517 0.828 0.00483 -0.002758 -4.9417
55436.811937 -4.281 0.781 0.003158 -0.003852 -4.9484
55436.910977 -5.306 0.812 0.003361 -0.00615 -4.9518
55436.995447 -4.022 0.828 0.003047 -0.006724 -4.9515
55437.819963 -5.158 0.789 0.00147 -0.011287 -4.9571
55437.927964 -6.693 0.673 0.004601 -0.014846 -4.9633
55438.022823 -7.103 0.666 -0.001414 -0.010977 -4.9623
55438.786768 -6.925 0.653 -0.001842 -0.019566 -4.9668
55438.893985 -7.931 0.666 -0.002543 -0.021078 -4.971
55438.98242 -7.534 0.679 -0.003511 -0.019537 -4.9659
55439.78802 -6.594 0.666 0.000815 -0.023186 -4.9679
55439.864677 -7.1 0.729 -0.000815 -0.024067 -4.969
55440.78787 -7.708 0.736 -0.001969 -0.024728 -4.9683
55440.870623 -9.674 0.804 -0.006843 -0.031879 -4.976
55440.953857 -7.684 0.7 -0.004174 -0.028851 -4.9715
55441.811545 -7.476 0.758 -0.004874 -0.027065 -4.9743
55441.965982 -5.643 0.901 -0.006274 -0.030008 -4.9721
55443.789133 -4.647 0.686 -0.004037 -0.022246 -4.965
55443.863195 -4.843 0.679 -0.007627 -0.023466 -4.9642
55443.957449 -4.794 0.751 -0.005205 -0.025561 -4.9648
55444.814536 -2.483 0.686 -0.008439 -0.027506 -4.9619
55444.90618 -3.633 0.773 -0.007941 -0.026475 -4.9663
55444.965434 -1.886 0.751 -0.008231 -0.018223 -4.9556
55460.811177 5.655 0.758 -0.004546 0.013076 -4.9296
55460.911908 4.561 0.729 -0.002255 0.008976 -4.9294
55461.823753 5.729 0.773 0.001301 0.018494 -4.9246
55461.912941 4.465 0.707 -0.002072 0.015169 -4.9267
55462.799495 5.546 0.766 0.000537 0.014704 -4.9171
55462.872814 5.811 0.693 0.000112 0.015824 -4.9169
55463.788665 11.263 0.707 -0.002608 0.022836 -4.906
55463.879675 11.782 0.707 -0.001715 0.029927 -4.9019
55464.78059 14.015 0.781 -0.00046 0.031707 -4.8979
55464.873463 12.7 0.647 -0.003096 0.028613 -4.8989
55465.78494 14.465 0.622 -0.001947 0.03083 -4.8926
55465.900943 17.063 0.622 -0.002088 0.042479 -4.8863
55466.78493 17.803 0.7 -0.001908 0.043152 -4.8878
55466.917806 21.454 0.707 -0.002555 0.047298 -4.8823
55467.785677 21.263 0.628 -0.004655 0.048424 -4.8779
55467.873168 21.416 0.7 -0.003237 0.050296 -4.8757
55468.784775 22.13 0.679 -0.000876 0.054747 -4.8714
55468.884793 21.612 0.594 -0.001431 0.05998 -4.8772
55469.783542 24.799 0.588 0.007363 0.074914 -4.8636
55469.909352 22.436 0.599 0.002885 0.066117 -4.8741
55472.832218 15.547 0.605 0.019386 0.07685 -4.8674
55472.909745 10.338 0.599 0.015081 0.060305 -4.8824
55473.839503 9.381 0.599 0.017037 0.06117 -4.8778
55473.886871 13.774 0.594 0.019177 0.07169 -4.8698
55474.840121 8.494 0.599 0.018744 0.056623 -4.8824
55474.888525 7.583 0.628 0.015949 0.049062 -4.8918
55475.829503 7.071 0.634 0.016305 0.042348 -4.8934
55475.891857 5.916 0.61 0.013864 0.040914 -4.8982
55477.818681 5.308 0.616 0.006384 0.024639 -4.9075
55477.877159 4.413 0.7 0.005856 0.01903 -4.9164
55478.812889 7.061 0.766 0.006422 0.020831 -4.9136
55478.89869 6.562 0.673 0.003517 0.020604 -4.9136
55479.84071 4.753 0.673 0.002675 0.014866 -4.9228
55479.900692 2.615 0.693 0.000995 0.010857 -4.9246
55480.810603 4.548 0.751 0.000729 0.011399 -4.9306
55480.888084 5.385 0.647 0.004179 0.018293 -4.9247
55481.827337 2.6 0.653 0.000177 0.012663 -4.9316
55481.875313 2.476 0.707 0.004015 0.014132 -4.9295
55708.099436 10.51 0.673 -0.005438 0.019429 -4.9151
55708.252708 11.905 0.622 -0.003034 0.022474 -4.9111
55716.145729 0.067 0.622 0.010121 0.017574 -4.925
55716.219872 1.087 0.653 0.009338 0.01296 -4.9312
55729.918332 0.339 0.653 -0.000618 0.004174 -4.9347
55734.91281 -0.692 0.653 0.002778 0.005536 -4.9382
55735.187757 -2.429 0.647 0.001059 -0.006985 -4.9439
55735.894378 -3.022 0.616 -0.002209 -0.006819 -4.9531
55736.187079 -3.143 0.616 -0.001021 -0.011395 -4.9517
55737.098181 -3.506 0.588 -0.002867 -0.013364 -4.9534
55737.175231 -1.857 0.583 -0.000354 -0.007683 -4.9521
55749.855256 8.52 0.573 0.002442 0.029306 -4.91
55750.149971 6.754 0.578 0.004924 0.030164 -4.9127
55750.969149 4.868 0.789 0.005668 0.031061 -4.9126
55751.136948 6.303 0.86 0.009262 0.032974 -4.914
55758.006097 1.351 0.796 0.001934 -0.001537 -4.9395
55758.117438 1.821 0.844 -0.000631 0.002133 -4.9345
55760.022009 0.178 0.773 -0.003135 -0.001538 -4.9413
55760.082297 0.779 0.781 -0.005004 0.000543 -4.9427
55763.982235 3.579 0.659 -0.003068 0.003206 -4.9297
55764.084912 2.7 0.583 -0.001596 0.008873 -4.931
55764.989907 1.908 0.995 -0.004327 0.000573 -4.9416
55765.063452 3.59 1.1 -0.002938 0.006959 -4.936
55781.78595 -1.256 0.918 -0.005085 -0.005224 -4.9489
55782.951289 1.862 0.796 -0.000649 -0.006319 -4.9414
55783.787062 2.304 0.736 -0.001003 -0.003541 -4.9349
55783.937724 0.156 0.721 -0.003617 -0.007509 -4.9456
55784.918453 1.54 0.714 -0.005552 -0.002934 -4.9421
55785.021375 5.113 0.721 -0.005458 0.004127 -4.9371
55785.880848 4.354 0.714 -0.00098 -0.001121 -4.9417
55786.014289 0.279 0.714 -0.003516 -0.008692 -4.9491
55786.955527 2.118 0.751 -0.002326 -0.005784 -4.9407
55787.015951 -0.127 0.714 -0.001282 -0.006294 -4.9436
55787.94514 0.887 0.659 -0.002452 -0.003455 -4.9463
55788.028514 1.165 0.659 0.000492 -0.001397 -4.9424
55789.889371 -1.753 0.666 -0.00042 -0.00108 -4.9491
55789.984087 -4.75 0.659 -0.001414 -0.008824 -4.9575
55790.780676 -5.095 0.673 -0.00112 -0.009294 -4.9598
55790.875456 -4.456 0.82 0.002472 -0.010298 -4.955
55795.001417 -8.125 0.82 0.004355 -0.017539 -4.9627
55795.046708 -5.535 0.852 0.002521 -0.019816 -4.9622
55795.819864 -8.825 0.86 -0.001115 -0.024105 -4.9749
55795.907952 -8.75 0.836 -0.003542 -0.029958 -4.9769
55796.905937 -8.345 0.893 -0.002993 -0.029314 -4.9778
55796.962391 -8.888 0.653 -0.001886 -0.033724 -4.9776
55797.872051 -9.671 0.653 -0.003341 -0.031313 -4.982
55797.971494 -8.652 0.659 -0.003032 -0.035133 -4.9798
55800.85821 -9.095 0.659 -0.00542 -0.031634 -4.9841
55801.012785 -9.258 0.622 -0.006605 -0.033291 -4.9801
55804.906166 -6.394 0.634 -0.005095 -0.029606 -4.9724
55804.987625 -8.232 0.64 -0.005738 -0.032742 -4.9775
55805.915951 -5.733 0.804 -0.00955 -0.030316 -4.9763
55806.002737 -6.595 0.836 -0.007649 -0.031329 -4.9748
55806.893685 -4.469 0.836 -0.007662 -0.027789 -4.9719
55807.014948 -6.204 0.736 -0.006147 -0.033224 -4.9738
55807.917653 -5.333 0.751 -0.007159 -0.02811 -4.9697
55808.902819 -4.25 0.751 -0.005161 -0.021193 -4.9673
55808.976917 -4.11 0.622 -0.00662 -0.022636 -4.9685
55809.84823 -2.973 0.583 -0.004866 -0.019992 -4.9586
55810.871215 -4.081 0.605 -0.004718 -0.014846 -4.9624
55811.839074 -5.27 0.594 -0.005158 -0.01932 -4.9593
55814.89613 -4.269 0.659 -0.001874 -0.01078 -4.9511
55814.982869 -3.677 0.673 -0.004215 -0.009971 -4.9533
55815.792668 -6.37 0.7 -0.00362 -0.01462 -4.9628
55815.936012 -1.05 0.7 0.000711 -0.00311 -4.9412
55816.857189 -5.158 0.599 -0.002131 -0.014537 -4.9566
55816.957283 -0.253 0.599 0.001072 -0.000261 -4.944
55817.877789 -4.999 0.594 -0.001317 -0.014097 -4.9622
55817.952863 -2.156 0.588 0.001187 -0.003817 -4.9458
55818.847166 -2.249 0.605 0.00125 -0.001577 -4.9434
55818.963127 -2.11 0.605 -0.001218 -0.006993 -4.9477
55819.850475 -0.964 0.64 0.001782 -0.00692 -4.942
55819.948429 -1.595 0.64 -0.001383 -0.007518 -4.9456
55820.836632 -0.818 0.647 -0.001499 0.001321 -4.9418
55820.954167 -5.939 0.634 -0.000597 -0.016822 -4.9572
55821.851397 -1.084 0.64 0.00015 -0.001161 -4.9443
55821.941828 -1.338 0.64 -0.002764 -0.007999 -4.9457
55822.83606 -2.735 0.61 -0.000897 -0.005357 -4.9466
55822.93406 -2.374 0.61 0.000144 -0.005716 -4.946
55823.810585 -4.496 0.666 -0.001275 -0.011566 -4.9552
55823.945931 -3.484 0.659 0.000905 -0.012394 -4.9499
55824.864917 -4.344 0.588 0.00059 -0.016054 -4.9591
55824.942213 -3.318 0.616 0.000823 -0.016804 -4.9559
55825.872054 -3.376 0.599 -0.002347 -0.00977 -4.9511
55825.936781 -4.062 0.594 -0.002524 -0.015842 -4.957
55850.854644 -5.944 0.743 -0.007184 -0.026126 -4.9705
55851.842911 -7.493 0.721 -0.008243 -0.031165 -4.9765
55852.827805 -6.041 0.743 -0.009718 -0.028426 -4.9732
55853.82768 -4.165 0.844 -0.002643 -0.014721 -4.9579
55854.827538 -3.509 0.751 -0.005447 -0.017734 -4.9589
55855.828444 -2.322 0.796 -0.002278 -0.013472 -4.9532
55858.830078 0.586 0.729 -0.004944 -0.004887 -4.9433
55859.830882 1.551 0.743 -0.005883 -0.003129 -4.941
55860.835095 0.084 0.729 -0.001651 -0.003028 -4.944
56033.116502 -11.666 0.721 -0.004015 -0.028921 -4.9804
56033.212304 -8.653 0.736 0.000573 -0.030078 -4.9761
56034.096462 -9.301 0.751 2.2e-05 -0.031249 -4.9793
56034.167736 -8.272 0.666 -0.00102 -0.025314 -4.9744
56035.092406 -10.406 0.673 -0.000937 -0.030946 -4.9813
56035.20678 -6.706 0.659 -0.002076 -0.023565 -4.9718
56036.124563 -9.429 0.659 -0.001655 -0.032845 -4.9788
56036.212476 -10.082 0.659 -0.003859 -0.031543 -4.9839
56037.111952 -11.076 0.666 -0.002289 -0.033839 -4.9814
56037.217685 -10.535 0.736 -0.003595 -0.027187 -4.976
56038.086458 -10.927 0.743 -0.004387 -0.032482 -4.9805
56038.243134 -8.753 0.743 -0.004504 -0.031207 -4.984
56040.083088 -10.656 0.743 -0.006513 -0.037278 -4.9871
56040.164444 -9.784 0.743 -0.005482 -0.031893 -4.9842
56042.09845 -8.953 0.707 -0.002767 -0.035049 -4.9835
56042.241772 -11.219 0.714 -0.004905 -0.03427 -4.9871
56043.145071 -12.1 0.7 -0.006566 -0.036076 -4.986
56043.2284 -10.549 0.714 -0.00648 -0.037064 -4.9848
56059.086161 0.51 0.707 -0.000986 0.001607 -4.942
56059.173251 -1.58 0.693 -2.5e-05 0.001144 -4.9457
56060.037679 -1.656 0.7 -0.000544 -0.009845 -4.9521
56060.117071 -1.059 0.693 0.001374 -0.002844 -4.9449
56061.025946 -1.845 0.7 -0.000233 -0.004544 -4.9449
56061.099481 -2.267 0.789 0.00101 -0.004132 -4.9468
56061.170239 -2.461 0.736 -0.000925 -0.001998 -4.9467
56062.092944 -2.857 0.729 0.001859 0.004266 -4.9413
56062.185636 -0.329 0.736 0.001923 0.000755 -4.9411
56063.077262 -3.529 0.885 -0.000296 -0.003837 -4.9452
56063.163067 0.985 0.877 0.004254 0.007423 -4.9322
56064.028185 -2.233 0.918 0.000946 0.00033 -4.9369
56064.110598 0.839 0.868 0.003075 0.008536 -4.9285
56065.205072 1.047 0.707 0.000426 0.004396 -4.9356
56066.071264 3.155 0.693 0.002147 0.003474 -4.9276
56070.197631 -0.657 0.7 -0.002876 -0.000781 -4.9446
56073.234873 -4.521 0.588 0.002168 -0.009135 -4.9568
56074.181653 -7.656 0.588 -0.002983 -0.016589 -4.9671
56075.185945 -9.398 0.599 0.000918 -0.02223 -4.9738
56075.243239 -8.895 0.583 0.000306 -0.023707 -4.9717
56079.172241 -10.361 0.64 -0.002385 -0.03831 -4.9868
56079.231073 -10.761 0.653 -0.003415 -0.03636 -4.9845
56080.196361 -11.009 0.653 -0.006589 -0.041207 -4.9979
56081.250576 -11.456 0.666 -0.004568 -0.040277 -4.9896
56082.187798 -9.878 0.583 -0.005387 -0.039861 -4.9861
56082.2097 -11.49 0.583 -0.008074 -0.040207 -4.9885
56083.197143 -12.053 0.594 -0.006693 -0.039032 -4.9895
56083.238516 -10.084 0.64 -0.006598 -0.036667 -4.9839
56096.130791 2.022 0.634 -0.002345 -0.002583 -4.9434
56097.137905 0.766 0.634 -0.003406 -0.003239 -4.9452
56098.108211 0.319 0.666 -0.001538 -0.00155 -4.9444
56099.138544 -2.928 0.64 0.001369 -0.005886 -4.9511
56100.151954 -1.64 0.758 0.001935 0.001411 -4.9472
56101.097619 -4.676 0.7 0.001929 -0.012927 -4.9507
56102.134776 -0.9 0.634 0.005515 0.002279 -4.9404
56129.852559 -4.379 0.583 -0.00436 -0.020499 -4.9668
56130.048322 -7.291 0.583 -0.010524 -0.029891 -4.979
56131.014079 -5.792 0.583 -0.003426 -0.020189 -4.9693
56131.111344 -5.299 0.628 -0.00168 -0.014171 -4.9628
56132.058448 -7.531 0.634 -0.004411 -0.023778 -4.9701
56132.817908 -5.771 0.628 -0.002472 -0.021461 -4.9684
56133.068494 -6.137 0.578 -0.002046 -0.016527 -4.9667
56134.99255 -7.845 0.578 -0.002153 -0.02244 -4.966
56139.017105 -13.551 0.583 -0.007238 -0.038329 -4.9898
56139.092021 -10.515 0.622 -0.002624 -0.037056 -4.9852
56141.059286 -11.783 0.622 -0.006608 -0.040402 -4.9912
56141.99769 -10.269 0.673 -0.00784 -0.033676 -4.9806
56146.893563 -10.972 0.679 -0.008812 -0.040491 -4.9859
56147.028606 -10.008 0.616 -0.005812 -0.038831 -4.9867
56151.827646 -10.77 0.616 -0.006233 -0.033594 -4.9811
