Time RV eRV BIS FWHM S-index
55416.932826 175.882 0.387 -0.002895 -0.014123 -4.9433
55421.766595 173.639 0.35 -0.001639 -0.015389 -4.9438
55421.850237 175.582 0.366 -0.00159 -0.015346 -4.9445
55421.944414 175.635 0.357 -0.001429 -0.012982 -4.9491
55422.71827 174.452 0.367 -0.001775 -0.01123 -4.9483
55422.817129 174.438 0.367 -0.002104 -0.013377 -4.9474
55422.88099 174.874 0.367 -0.001873 -0.0146 -4.9473
55424.720988 174.385 0.367 -0.000827 -0.010316 -4.9486
55424.808613 173.143 0.367 -0.000677 -0.013285 -4.9507
55424.924697 173.488 0.367 -0.000825 -0.012242 -4.9533
55425.723321 173.419 0.357 -0.000874 -0.016231 -4.9482
55425.818217 171.892 0.357 -0.000945 -0.014989 -4.9489
55425.920563 172.581 0.357 -0.001046 -0.013182 -4.9503
55426.745724 170.751 0.295 -0.001581 -0.010364 -4.9471
55426.850796 171.636 0.367 -0.00169 -0.011127 -4.9478
55426.944311 171.664 0.367 -0.001425 -0.009225 -4.9517
55427.836227 170.123 0.451 -0.002485 -0.011312 -4.9428
55427.918618 171.244 0.451 -0.002196 -0.010291 -4.9436
55428.705291 170.904 0.441 -0.002902 -0.007565 -4.9396
55428.809818 170.88 0.441 -0.003111 -0.00967 -4.9439
55428.932636 171.386 0.441 -0.002679 -0.008244 -4.9456
55429.711964 170.053 0.451 -0.002896 -0.009106 -4.9359
55429.824067 171.543 0.451 -0.003001 -0.009382 -4.9367
55429.919287 168.891 0.451 -0.00288 -0.013047 -4.9358
55430.698943 169.566 0.411 -0.003344 -0.009942 -4.9335
55430.836878 171.042 0.463 -0.002814 -0.00937 -4.9349
55430.91631 172.032 0.417 -0.002974 -0.009426 -4.9343
55431.756344 173.262 0.401 -0.002883 -0.005695 -4.9335
55431.84003 173.872 0.401 -0.003157 -0.005687 -4.9322
55431.91144 172.858 0.401 -0.003186 -0.005388 -4.9336
55463.622884 153.004 0.432 -0.00119 -0.010449 -4.9333
55463.694462 153.843 0.543 -0.001296 -0.007601 -4.9324
55463.775213 154.463 0.432 -0.000937 -0.01039 -4.9323
55464.620593 151.662 0.424 -0.001516 -0.011768 -4.9315
55464.794797 154.481 0.424 -0.001428 -0.010993 -4.9314
55465.714322 153.806 0.58 -0.002355 -0.00399 -4.9306
55465.806072 153.225 0.58 -0.002577 -0.003029 -4.9324
55466.681212 151.803 0.424 -0.002245 -0.005621 -4.9314
55466.732774 151.315 0.424 -0.002404 -0.010095 -4.9312
55466.800038 152.609 0.441 -0.002163 -0.005261 -4.9334
55467.64219 151.481 0.424 -0.002112 -0.005321 -4.9304
55467.724154 152.37 0.424 -0.002283 -0.004043 -4.9298
55467.792178 151.758 0.424 -0.001984 -0.003659 -4.931
55469.611945 150.748 0.414 -0.001121 -0.001895 -4.9232
55469.711351 150.548 0.414 -0.000958 -0.003118 -4.9236
55469.801266 151.197 0.414 -0.000792 -0.001452 -4.923
55470.608471 152.448 0.424 -0.000809 0.000134 -4.9211
55470.705472 151.771 0.424 -0.000218 -0.003784 -4.9183
55470.800283 151.712 0.424 -0.000391 -0.004584 -4.9205
55471.598145 150.332 0.414 -5.6e-05 -0.001487 -4.9169
55473.603195 148.632 0.424 1.7e-05 -0.000248 -4.9189
55473.737346 150.187 0.424 -0.000158 -0.000302 -4.9136
55473.788937 150.687 0.463 9.9e-05 0.002807 -4.92
55474.594351 151.206 0.424 -0.000521 -0.001294 -4.9199
55474.687237 150.348 0.424 -0.000395 -0.004286 -4.9214
55474.760498 149.443 0.58 -0.000247 -0.005616 -4.9218
55476.70123 150.26 0.424 -0.001143 -0.009378 -4.93
55477.655356 149.52 0.414 -0.001219 -0.006968 -4.9349
55477.771189 149.236 0.414 -0.001124 -0.007598 -4.9356
55497.560767 135.323 0.401 -0.000998 -0.008566 -4.9294
55497.668179 134.908 0.401 -0.000697 -0.014301 -4.9284
55511.641658 131.102 0.395 0.000421 7.8e-05 -4.901
55512.628752 130.054 0.377 8.9e-05 -0.004322 -4.9031
55512.699883 133.15 0.377 0.00047 -0.00336 -4.9036
55513.577422 130.209 0.395 -0.000256 -0.003895 -4.9076
55514.58233 128.632 0.395 -0.001339 -0.00392 -4.9111
55514.664401 130.164 0.395 -0.001012 -0.006155 -4.9109
55515.564457 128.974 0.533 -0.000844 -0.004647 -4.91
55515.632925 130.829 0.401 -0.001008 -0.004774 -4.9072
55516.570773 128.448 0.348 -0.000995 -0.003759 -4.9074
55516.638167 129.836 0.348 -0.000999 0.00092 -4.9088
55517.662033 127.83 0.348 -0.000528 -0.00409 -4.9091
55520.615296 129.37 0.358 0.000334 -0.000106 -4.9053
55520.680758 129.23 0.36 0.000171 0.001037 -4.9063
55521.613494 129.273 0.348 0.000156 -0.003297 -4.9026
55521.684301 129.52 0.348 0.000364 -0.001846 -4.9033
55522.593106 128.348 0.348 0.000829 -0.001374 -4.9021
55523.601388 125.93 0.348 0.001274 0.001617 -4.9025
55523.678167 126.14 0.348 0.001669 0.001218 -4.9048
55753.832091 5.455 0.397 0.006411 0.018533 -4.8457
55753.895388 5.941 0.404 0.006462 0.020635 -4.8464
55753.965547 5.537 0.412 0.006595 0.019901 -4.848
55754.82436 5.001 0.421 0.005803 0.019947 -4.8514
55754.987708 5.07 0.397 0.005482 0.017362 -4.8531
55755.824286 3.462 0.407 0.00485 0.015247 -4.8559
55755.922078 3.214 0.407 0.004995 0.011812 -4.8578
55755.993087 3.878 0.422 0.004373 0.013814 -4.8595
55756.825625 2.621 0.407 0.003856 0.010681 -4.8652
55756.915603 3.442 0.422 0.003967 0.010613 -4.8658
55756.981547 2.33 0.422 0.004065 0.008545 -4.8678
55757.756965 3.314 0.421 0.002767 0.012231 -4.8697
55757.841184 2.443 0.397 0.003049 0.010061 -4.8737
55757.917958 1.103 0.397 0.003452 0.006686 -4.8738
55758.830584 -0.514 0.397 0.002464 0.005162 -4.8788
55758.919768 0.969 0.397 0.002244 0.005432 -4.8812
55758.987427 1.258 0.412 0.002639 0.005159 -4.8817
55759.756056 1.907 0.397 0.001768 0.009216 -4.8857
55759.847247 1.023 0.397 0.001937 0.005359 -4.8858
55759.978494 1.301 0.404 0.002112 0.006706 -4.8904
55762.734088 -1.136 0.397 0.001717 0.003433 -4.9038
55762.838648 -0.672 0.397 0.002336 -0.000243 -4.9061
55762.915926 -2.154 0.443 0.002698 -0.001615 -4.9073
55763.741316 -3.453 0.397 0.002395 -0.000957 -4.9125
55763.85943 -4.261 0.397 0.00231 -0.005498 -4.9115
55763.912221 -3.459 0.397 0.002457 -0.004209 -4.9148
55764.800221 -3.598 0.407 0.002346 -0.00297 -4.9178
55764.89049 -4.028 0.407 0.002178 -0.003695 -4.9175
55764.982803 -5.001 0.407 0.002541 -0.005955 -4.921
55765.748968 -4.581 0.407 0.001524 -0.002359 -4.9277
55765.829415 -4.185 0.407 0.001766 -0.003877 -4.9289
55765.990853 -4.775 0.407 0.002015 -0.006245 -4.9317
55766.73304 -5.85 0.407 0.001067 -0.008304 -4.935
55766.894487 -3.717 0.407 0.001207 -0.006678 -4.9363
55767.718697 -3.83 0.397 0.000719 -0.007996 -4.9396
55767.833786 -3.838 0.397 0.00081 -0.00874 -4.9412
55767.919147 -4.446 0.397 0.000428 -0.008865 -4.9422
55768.7156 -4.254 0.407 8.4e-05 -0.007626 -4.9413
55768.878192 -6.219 0.407 -8e-06 -0.009628 -4.9399
55769.004546 -6.358 0.57 1e-05 -0.011041 -4.9427
55769.725144 -7.63 0.407 -0.001038 -0.009251 -4.9401
55769.824258 -7.866 0.407 -0.001008 -0.01064 -4.9404
55769.965821 -7.736 0.407 -0.001303 -0.010475 -4.9395
55770.705667 -7.976 0.397 -0.001844 -0.00783 -4.9422
55770.765139 -7.899 0.397 -0.001503 -0.009314 -4.9453
55770.971297 -7.134 0.397 -0.001688 -0.011838 -4.9427
55771.704493 -6.628 0.397 -0.002219 -0.007519 -4.9454
55772.008887 -6.145 0.397 -0.002046 -0.008848 -4.943
55772.846522 -8.507 0.397 -0.002507 -0.01072 -4.9396
55772.981901 -8.289 0.397 -0.002345 -0.01111 -4.9404
55773.691696 -8.602 0.407 -0.00286 -0.004108 -4.936
55773.861638 -9.726 0.407 -0.002984 -0.008184 -4.9354
55774.004985 -7.386 0.407 -0.002434 -0.006594 -4.9353
55774.690679 -8.571 0.407 -0.002601 -0.00189 -4.9274
55774.987139 -8.377 0.485 -0.002548 -0.004475 -4.9247
55775.761613 -7.95 0.458 -0.003267 0.000414 -4.919
55775.859977 -9.37 0.397 -0.002889 -0.002684 -4.9171
55775.992506 -9.859 0.397 -0.003247 -0.002289 -4.9166
55776.884565 -9.362 0.404 -0.003171 0.003096 -4.9113
55776.978412 -8.918 0.431 -0.003267 0.004411 -4.9104
55779.715507 -6.759 0.407 -0.002748 0.014257 -4.8899
55780.828044 -6.566 0.468 -0.002701 0.010301 -4.8837
55791.005321 -11.704 0.381 0.007947 0.029321 -4.8414
55796.694834 -15.379 0.36 0.005282 0.015938 -4.8697
55796.764211 -16.324 0.366 0.005272 0.013857 -4.8703
55796.824546 -15.852 0.366 0.005213 0.011476 -4.8715
55797.685383 -14.362 0.367 0.004951 0.012374 -4.8778
55798.672691 -15.924 0.356 0.004066 0.013225 -4.8817
55798.746622 -15.769 0.356 0.0043 0.009774 -4.8855
55798.825278 -16.091 0.363 0.004497 0.009503 -4.887
55799.663404 -17.215 0.366 0.003974 0.009219 -4.8966
55799.732382 -18.499 0.366 0.003848 0.006899 -4.8948
55799.820827 -17.559 0.366 0.004112 0.007612 -4.8969
55800.648425 -17.772 0.356 0.00346 0.006446 -4.904
55800.719086 -17.569 0.356 0.003572 0.004513 -4.9047
55800.819574 -17.987 0.356 0.004169 0.000648 -4.9078
55801.663163 -20.328 0.356 0.002843 0.001386 -4.9112
55801.751865 -23.354 0.356 0.003222 -0.003517 -4.9104
55801.821359 -20.647 0.356 0.003248 -0.000309 -4.9094
55802.666976 -21.683 0.356 0.002628 -0.001701 -4.9161
55802.754608 -20.87 0.356 0.00269 -0.00379 -4.9159
55802.836265 -19.655 0.421 0.002839 -0.003143 -4.9181
55803.652809 -22.01 0.356 0.001463 -0.001932 -4.92
55803.751323 -24.176 0.356 0.001984 -0.010354 -4.9212
55803.867716 -22.247 0.356 0.001625 -0.004751 -4.9206
55809.687352 -28.182 0.356 -0.000856 -0.005308 -4.9344
55809.780062 -25.974 0.356 -0.001184 -0.005301 -4.9329
55809.85263 -26.548 0.359 -0.000943 -0.007754 -4.9323
55810.677875 -24.833 0.356 -0.001148 -0.002309 -4.928
55810.755769 -24.992 0.356 -0.000862 -0.003857 -4.929
55810.834467 -23.983 0.363 -0.000967 -0.002415 -4.9278
55812.610018 -25.092 0.356 -0.001638 -0.001517 -4.9239
55812.783943 -23.454 0.356 -0.001685 -0.004649 -4.9202
55813.586557 -23.899 0.443 -0.00172 0.003766 -4.9106
55813.705955 -25.085 0.356 -0.002001 -0.00104 -4.9081
55815.637962 -24.272 0.363 -0.000647 0.012549 -4.8935
55815.723582 -22.151 0.356 -0.000928 0.011388 -4.892
55815.816321 -23.894 0.458 -0.000597 0.01172 -4.8898
55816.589122 -26.192 0.366 -0.000507 0.012035 -4.8831
55816.715927 -26.723 0.366 -0.000844 0.013974 -4.8785
55816.841374 -25.417 0.366 -8e-04 0.016414 -4.8786
55817.644922 -27.271 0.496 -0.000669 0.019028 -4.8629
55817.785594 -25.766 0.356 -0.000392 0.018724 -4.8666
55817.852726 -25.155 0.356 -0.000646 0.018446 -4.8693
55825.749421 -27.262 0.338 0.006911 0.036443 -4.8204
55826.561222 -25.148 0.56 0.008029 0.041933 -4.8259
55826.678042 -27.79 0.367 0.008017 0.034084 -4.8206
55827.560893 -28.89 0.34 0.008833 0.038188 -4.8162
55827.70342 -27.597 0.391 0.009025 0.031682 -4.8215
55828.558082 -35.334 0.35 0.008702 0.025955 -4.827
55828.683948 -30.379 0.35 0.008323 0.030157 -4.8282
55828.813598 -31.117 0.35 0.008173 0.031473 -4.8297
55829.550536 -33.462 0.35 0.008675 0.032329 -4.8329
55829.671638 -33.359 0.338 0.008762 0.030749 -4.8325
55830.558269 -35.27 0.35 0.008454 0.02962 -4.839
55830.681071 -36.486 0.35 0.008675 0.025849 -4.8396
55833.721405 -37.884 0.404 0.005575 0.017153 -4.8683
55833.810794 -37.175 0.614 0.005956 0.015473 -4.8684
55834.549816 -40.361 0.385 0.00524 0.021423 -4.8765
55834.640992 -41.963 0.377 0.004852 0.016977 -4.8778
56086.886522 -175.611 0.36 0.000892 0.010559 -4.8986
56086.960695 -177.309 0.363 0.001107 0.007828 -4.9012
56087.899944 -177.459 0.348 0.001204 0.009668 -4.896
56088.879801 -177.44 0.363 0.000977 0.012514 -4.8939
56089.869284 -177.152 0.373 -0.000128 0.012475 -4.8904
56089.923164 -178.363 0.366 -2e-04 0.010894 -4.8861
56090.904827 -178.441 0.355 -0.001027 0.009821 -4.8927
56090.988285 -178.661 0.348 -0.00098 0.006936 -4.8975
56091.888904 -176.945 0.36 -0.001568 0.011272 -4.8904
56092.86735 -174.901 0.441 -0.002377 0.012317 -4.8899
56094.861842 -171.806 0.401 -0.000467 0.015515 -4.8896
56095.875324 -173.012 0.35 6.3e-05 0.015623 -4.8846
56095.951446 -173.919 0.35 0.000383 0.013151 -4.8857
56096.947161 -175.515 0.36 0.001705 0.014632 -4.8845
56101.884432 -182.485 0.533 0.003151 0.017756 -4.8744
56101.987231 -181.192 0.422 0.004113 0.018849 -4.8745
56102.891291 -183.983 0.395 0.003134 0.017146 -4.8748
56102.98257 -183.608 0.453 0.003471 0.01414 -4.8781
56103.885414 -179.991 0.441 0.003706 0.018382 -4.8713
56103.962344 -182.989 0.414 0.003285 0.014391 -4.875
56104.867891 -183.478 0.401 0.003104 0.015254 -4.8728
56104.93801 -184.033 0.407 0.002796 0.01325 -4.8775
56105.866034 -185.252 0.453 0.002967 0.014972 -4.8801
56105.969599 -183.891 0.401 0.00294 0.013176 -4.88
56107.861672 -184.577 0.468 0.003635 0.01262 -4.885
56107.931889 -184.636 0.431 0.003929 0.011489 -4.8847
56108.86239 -187.455 0.401 0.003772 0.010474 -4.8879
56108.962719 -187.07 0.401 0.004269 0.00827 -4.8918
56109.857311 -188.666 0.453 0.003501 0.010967 -4.8908
56109.975812 -186.658 0.401 0.004104 0.009334 -4.8891
56112.870539 -189.751 0.385 0.002946 0.014379 -4.8795
56112.917041 -188.501 0.468 0.002836 0.013865 -4.8806
56112.995721 -190.586 0.348 0.002717 0.011122 -4.8784
56113.813334 -190.759 0.338 0.002416 0.01488 -4.8812
56113.926631 -192.657 0.338 0.002525 0.010627 -4.8832
56114.837913 -191.676 0.348 0.001644 0.012855 -4.8849
56114.944972 -192.439 0.348 0.001468 0.008944 -4.8825
56115.864709 -192.38 0.404 0.00148 0.011206 -4.8834
56115.962208 -192.568 0.347 0.001476 0.009684 -4.8855
56116.807657 -192.679 0.348 0.000311 0.01324 -4.8849
56116.93372 -194.297 0.414 0.000225 0.007684 -4.8861
56117.83451 -193.163 0.345 0.000348 0.011779 -4.8865
56117.94751 -193.173 0.338 0.000413 0.008633 -4.8888
56118.822647 -193.143 0.348 0.000202 0.011549 -4.8879
56118.925498 -192.46 0.366 0.000471 0.008986 -4.8907
56119.828024 -192.91 0.342 5.1e-05 0.00896 -4.8883
56119.923255 -191.605 0.35 -1.6e-05 0.008747 -4.8878
56120.835505 -192.152 0.348 0.000962 0.010902 -4.8883
56120.942583 -192.261 0.35 0.00086 0.007962 -4.8897
56121.817469 -191.993 0.363 0.001678 0.008537 -4.8911
56121.926777 -192.723 0.366 0.001747 0.005958 -4.8919
56122.806049 -192.475 0.352 0.002232 0.009452 -4.8918
56122.904295 -193.027 0.57 0.002271 0.003967 -4.894
56123.837355 -193.322 0.348 0.002606 0.007581 -4.8932
56123.935928 -193.02 0.35 0.0027 0.006047 -4.8925
56127.824327 -198.69 0.237 0.000565 0.005856 -4.8956
56127.910278 -199.394 0.243 0.000673 0.003312 -4.8949
56128.779487 -199.438 0.246 -0.000454 0.006544 -4.8969
56128.857374 -200.608 0.264 -0.000527 0.002264 -4.8983
56128.912855 -198.575 0.23 -0.000513 0.00115 -4.9016
56131.767886 -194.535 0.246 -0.000485 0.005137 -4.9046
56131.82947 -197.399 0.243 -0.000224 0.001791 -4.9085
56131.900859 -197.641 0.244 1e-04 -0.001042 -4.905
56132.755695 -196.892 0.25 -0.00064 0.005024 -4.9047
56132.828181 -197.429 0.25 -0.000291 0.001939 -4.9074
56132.900537 -197.152 0.25 -0.000258 0.000316 -4.9076
56133.792624 -196.148 0.286 -4.1e-05 0.005726 -4.9084
56133.872893 -197.175 0.371 0.000357 0.004771 -4.9088
56133.934629 -197.48 0.244 -0.000522 0.003132 -4.9098
56134.751087 -198.552 0.458 0.00048 0.007466 -4.9039
56134.827089 -198.678 0.287 0.000203 0.007189 -4.9042
56134.901574 -199.785 0.287 0.000192 0.004789 -4.9074
56135.72521 -199.648 0.348 -0.000225 0.011023 -4.904
56135.805102 -200.053 0.35 -0.000788 0.010781 -4.9023
56135.875573 -201.529 0.355 -0.000604 0.008866 -4.9036
56137.743032 -200.489 0.243 -0.000521 0.012209 -4.893
56137.808947 -201.271 0.25 9.3e-05 0.011393 -4.8947
56137.89437 -201.704 0.259 2.8e-05 0.010786 -4.8931
56138.771535 -202.651 0.25 1e-05 0.012279 -4.8853
56138.831225 -205.165 0.254 0.000241 0.008901 -4.8831
56138.897716 -203.501 0.251 0.000126 0.008989 -4.8826
56147.744254 -208.58 0.391 0.005203 0.017827 -4.8774
56147.891686 -209.476 0.391 0.005163 0.013894 -4.8805
56148.784417 -210.821 0.421 0.005067 0.014473 -4.8822
56148.873485 -210.887 0.404 0.004338 0.011387 -4.8839
56149.744541 -211.089 0.421 0.00414 0.014136 -4.8865
56149.853524 -213.058 0.391 0.004043 0.00734 -4.8906
56150.715535 -212.793 0.391 0.003189 0.007779 -4.8922
56150.8344 -213.924 0.391 0.003215 0.006796 -4.891
56151.720938 -214.481 0.391 0.001602 0.004794 -4.8998
56151.870577 -214.37 0.391 0.001354 0.002994 -4.8971
56152.710936 -211.941 0.401 0.000774 0.005054 -4.9036
56152.833365 -213.895 0.401 0.000685 0.00025 -4.9036
56153.712437 -210.863 0.401 -0.000208 0.001091 -4.9086
56154.742856 -213.387 0.395 0.000194 0.002723 -4.9089
56154.942606 -214.996 0.395 0.000281 -0.003002 -4.9133
56155.655369 -211.289 0.391 0.000357 0.007207 -4.9078
56155.773056 -214.009 0.391 0.000635 0.002449 -4.9105
56156.695369 -211.793 0.391 0.000771 0.00758 -4.9117
56156.790837 -214.142 0.391 0.001181 0.002569 -4.9147
56157.692575 -214.362 0.391 0.001213 0.008362 -4.9118
56157.800721 -214.354 0.367 0.001804 0.003447 -4.9134
56158.675675 -214.836 0.391 0.001814 0.005956 -4.9155
56158.77214 -219.4 0.375 0.001833 -0.002066 -4.9154
56159.712446 -216.084 0.38 0.002025 0.001925 -4.9183
56159.801002 -215.535 0.375 0.002189 0.000195 -4.9177
56160.713372 -217.302 0.385 0.001544 0.002214 -4.9163
56160.79964 -218.49 0.385 0.002059 -0.002091 -4.9196
56161.715723 -218.742 0.375 0.001606 -0.000772 -4.9147
56161.794717 -217.282 0.391 0.00158 -0.000562 -4.9165
56162.635748 -217.42 0.421 0.000778 0.003434 -4.9175
56162.75012 -219.289 0.404 0.000698 -0.000571 -4.9191
56164.744943 -219.542 0.391 -0.001397 0.001518 -4.9144
56164.827688 -219.523 0.397 -0.001488 -0.002607 -4.9169
56166.644064 -217.951 0.385 -0.002484 0.005019 -4.9055
56166.748553 -220.489 0.385 -0.002201 0.000671 -4.9041
56167.791808 -218.024 0.433 -0.001834 0.007284 -4.9028
56168.621376 -214.853 0.385 -0.00178 0.011124 -4.9028
56168.836608 -216.622 0.391 -0.001384 0.005269 -4.9044
56170.6352 -216.022 0.385 -0.00016 0.015674 -4.8972
56170.768382 -217.974 0.385 0.000129 0.007971 -4.9002
56186.665106 -230.104 0.443 0.003778 0.014091 -4.8949
56186.878073 -234.481 0.412 0.002968 0.008131 -4.901
56187.628548 -234.222 0.242 0.001924 0.011784 -4.8955
56189.711881 -234.187 0.471 -7.3e-05 0.007856 -4.9012
56190.631129 -231.133 0.56 -0.000763 0.013662 -4.9042
56191.62702 -231.263 0.431 -0.000765 0.010429 -4.9043
56202.558639 -237.845 0.363 0.000128 0.012392 -4.8966
56202.591648 -239.031 0.367 0.000142 0.011876 -4.8981
56203.565251 -238.278 0.367 0.000823 0.014572 -4.8962
56203.620906 -238.612 0.367 0.000739 0.013077 -4.8963
56230.555716 -254.543 0.421 -2.2e-05 0.012517 -4.8893
