Time RV eRV BIS FWHM S-index
55019.178462 0.018 0.64 0.004485 0.0062 -4.9414
55020.030318 0.64 0.628 -0.001673 0.003979 -4.9503
55020.172805 1.857 0.634 0.001927 0.006787 -4.94
55020.973899 5.627 0.61 -0.003594 0.005432 -4.9306
55021.181541 6.016 0.616 -0.003043 0.005397 -4.9396
55022.963999 12.861 0.622 -0.01303 0.017191 -4.9165
55023.124568 15.652 0.628 -0.008336 0.02142 -4.9125
55023.945255 13.72 0.61 -0.011011 0.029784 -4.9197
55024.951284 12.454 0.616 0.000337 0.043505 -4.9089
55025.104203 12.53 0.578 0.000914 0.044209 -4.9138
55025.963211 12.408 0.659 0.012468 0.047248 -4.9078
55026.108315 9.762 0.7 0.00964 0.047619 -4.9151
55026.97072 7.689 0.666 0.016199 0.040605 -4.9141
55027.114048 7.311 0.594 0.015785 0.042406 -4.9133
55027.956407 9.592 0.673 0.014212 0.035805 -4.9119
55028.117128 6.384 1.791 0.017255 0.033097 -4.9164
55028.95637 9.916 0.679 0.006688 0.022182 -4.9215
55029.100831 11.443 0.666 0.008978 0.0166 -4.9287
55029.955334 11.997 0.594 0.003212 0.014532 -4.932
55030.098656 12.955 0.673 0.00181 0.011946 -4.9376
55030.9622 10.999 0.594 0.00085 0.010828 -4.9427
55031.073834 11.242 0.588 -0.001575 0.007661 -4.947
55031.969023 9.996 0.61 9e-06 0.009952 -4.9462
55032.068631 10.32 0.599 -0.002459 0.008316 -4.9503
55032.981066 8.949 0.599 -0.002917 0.009493 -4.9324
55033.043269 8.76 0.594 -0.002735 0.00991 -4.9343
55033.969383 10.122 0.605 -0.004958 0.010167 -4.9282
55034.084626 10.796 0.583 -0.003541 0.012173 -4.937
55034.958389 13.427 0.659 -0.006417 0.013579 -4.9215
55035.054791 15.236 0.659 -0.005406 0.013699 -4.9175
55035.955878 18.015 0.578 -0.005671 0.022717 -4.918
55036.059355 17.732 0.605 -0.006503 0.023645 -4.9108
55036.961309 20.093 0.61 -0.005039 0.030248 -4.9028
55037.047738 18.749 0.599 -0.006224 0.028441 -4.9112
55052.012536 6.456 0.594 0.01206 0.022658 -4.9358
55303.177003 16.736 0.594 0.020204 0.063311 -4.894
55303.261691 15.425 0.599 0.020343 0.054549 -4.8905
55303.336552 16.494 0.673 0.019913 0.059596 -4.8977
55318.13705 -1.484 0.599 -0.003358 -0.011988 -4.9705
55318.225688 -1.823 0.673 -0.000278 -0.009976 -4.9627
55318.297239 -2.48 0.594 -0.00124 -0.01127 -4.9697
55319.256192 0.669 0.679 -0.001493 -0.010613 -4.9662
55319.333603 0.53 0.599 -0.0018 -0.011436 -4.9601
55321.099244 8.711 0.599 -0.006607 -0.000419 -4.9301
55321.186547 10.297 0.605 -0.0078 0.004175 -4.929
55321.294381 10.256 0.693 -0.008661 0.005091 -4.9246
55322.104578 15.485 0.679 -0.01222 0.010407 -4.9192
55322.174278 16.722 0.707 -0.014751 0.013745 -4.917
55322.291169 13.899 0.751 -0.015827 0.009698 -4.9112
55323.102602 21.234 0.852 -0.013419 0.026204 -4.9022
55323.254463 20.018 1.127 -0.017914 0.025588 -4.8979
55324.103147 22.912 1.082 -0.007604 0.038411 -4.9001
55324.198991 22.111 0.7 -0.010678 0.039553 -4.9008
55324.285933 22.133 1.1 -0.012289 0.045219 -4.8923
55325.089881 18.105 0.616 -0.003318 0.052067 -4.8976
55325.168885 17.812 0.616 -0.001973 0.054053 -4.8982
55325.318293 19.655 0.736 -0.001526 0.059257 -4.902
55670.254432 5.345 0.647 0.000848 0.018932 -4.9345
55670.362681 5.318 0.599 -0.001756 0.016917 -4.9437
55671.211784 5.754 0.679 0.003305 0.022469 -4.9308
55671.301357 6.908 0.679 0.001863 0.021117 -4.9292
55672.26394 8.955 0.679 0.003001 0.021116 -4.9246
55672.349033 9.984 0.673 0.002353 0.017983 -4.9288
55673.182922 13.256 0.679 0.000101 0.020532 -4.9206
55673.290579 13.736 0.673 0.000288 0.019188 -4.9223
55675.215438 18.673 0.594 -0.003728 0.02534 -4.9166
55675.342665 20.026 0.605 -0.002541 0.026831 -4.9204
55676.243597 16.541 0.605 0.004322 0.027879 -4.9243
55676.317962 15.331 0.673 0.002005 0.025024 -4.9212
55677.216543 11.722 0.673 0.006332 0.026077 -4.9335
55677.340845 11.747 0.594 0.004905 0.024639 -4.9351
55678.285277 9.341 0.599 0.0122 0.019291 -4.9387
55678.347456 8.528 0.679 0.010024 0.01915 -4.9305
55682.206249 1.446 0.594 0.001354 -0.007059 -4.9677
55682.277798 0.01 0.588 0.002633 -0.007241 -4.9598
55682.344475 1.236 0.588 0.001844 -0.005449 -4.9645
55683.169275 -3.35 0.588 0.001262 -0.007349 -4.9711
55683.290672 -1.429 0.666 -0.000747 -0.006441 -4.9632
55684.163236 -3.399 0.666 0.001091 -0.00965 -4.9718
55684.281943 -2.942 0.666 -0.001064 -0.01461 -4.9726
55685.178808 -0.757 0.605 -0.001156 -0.006792 -4.9537
55685.275014 -0.859 0.61 -0.001447 -0.007082 -4.9616
55686.114664 0.638 0.622 -0.004968 -0.010851 -4.9585
55686.136641 0.068 0.622 -0.003361 -0.011172 -4.967
55686.151259 1.41 0.61 -0.002355 -0.00856 -4.959
55688.101537 1.538 0.605 -0.005535 -0.005077 -4.9558
55688.326623 1.832 0.599 -0.002746 -0.001808 -4.9601
55690.251398 0.79 0.673 0.005273 0.005565 -4.9541
55691.254104 1.727 0.583 0.005465 -0.001696 -4.9553
55691.336972 2 0.594 0.004982 -0.001358 -4.9591
55692.113709 0.655 0.594 0.002728 -0.007853 -4.962
55692.304308 2.372 0.588 0.004564 -0.005635 -4.9562
55693.149843 0.781 0.594 0.00216 -0.002155 -4.9538
55693.327943 2.158 0.594 0.000806 -0.007547 -4.9648
55694.105439 2.158 0.594 -0.001174 -0.005879 -4.9702
55694.333465 0.337 0.634 0.00051 -0.009434 -4.971
55696.090221 2.974 0.7 -0.004509 -0.007898 -4.9538
55697.071984 8.003 0.622 -0.006058 0.003281 -4.9285
55697.23044 7.729 0.634 -0.010325 0.003383 -4.9279
55699.213212 17.74 0.628 -0.010087 0.038339 -4.8984
55699.311081 15.962 0.64 -0.01008 0.036347 -4.9048
55700.117629 16.337 0.588 -0.004377 0.050953 -4.9009
55700.137805 13.813 0.588 -0.005364 0.052318 -4.8992
55700.160105 15.447 0.583 -0.003451 0.053839 -4.8966
55700.181597 14.838 0.659 -0.005875 0.053636 -4.9052
55700.202614 16.585 0.588 -0.003653 0.049747 -4.8958
55700.223728 15.527 0.583 -0.00318 0.052471 -4.8975
55700.246446 13.794 0.64 -0.002892 0.051453 -4.9042
55700.257785 17.864 0.64 -0.000859 0.059837 -4.8909
55702.077879 1.17 0.64 0.018043 0.064125 -4.8949
55702.204217 1.423 0.647 0.019589 0.059807 -4.8996
55703.083571 -4.995 0.647 0.022924 0.053477 -4.9054
55703.223112 -5.306 0.647 0.02498 0.045299 -4.906
55704.054649 -7.018 0.666 0.01873 0.035787 -4.9233
55704.223242 -5.978 0.673 0.019716 0.033703 -4.9231
55705.04646 -6.552 0.588 0.013159 0.017409 -4.9211
55705.182956 -4.836 0.605 0.013051 0.020356 -4.9302
55706.212813 -5.155 0.673 0.00239 0.008583 -4.9576
55706.293428 -7.599 0.605 0.001871 -0.007368 -4.9583
55707.04292 -2.236 0.594 -0.001927 0.001086 -4.955
55707.297067 -4.235 0.594 0.000134 -0.00382 -4.9583
55708.048288 -2.794 0.583 -0.000761 -9.8e-05 -4.9593
55708.300404 -2.56 0.588 0.001471 -0.000346 -4.9517
55709.03712 -3.677 0.666 0.000754 -0.004148 -4.9618
55709.276876 -2.143 0.588 0.003424 -0.001213 -4.9602
55710.042488 -1.363 0.594 -0.000111 -0.000165 -4.9471
55710.293507 2.837 0.588 0.002315 0.002587 -4.9445
55711.052635 4.138 0.588 -0.002742 0.003248 -4.9316
55711.275552 5.977 0.588 -0.004695 0.007758 -4.9361
55712.062588 9.667 0.583 -0.006023 0.013981 -4.9227
55712.289986 8.755 0.666 -0.004818 0.012862 -4.9224
55713.045051 12.24 0.594 -0.009295 0.021248 -4.9211
55713.280269 12.429 0.594 -0.00625 0.032061 -4.91
55737.983898 0.854 0.594 0.001822 -0.001055 -4.9474
55738.060209 0.286 0.594 -0.003312 -0.003804 -4.945
55738.147212 1.504 0.673 -0.006435 -0.004209 -4.9644
55738.971208 0.301 0.679 -0.004113 -0.002707 -4.9649
55739.056458 -0.798 0.594 -0.00288 -0.004919 -4.9609
55739.141502 -0.176 0.599 -0.003034 -0.001294 -4.9598
55739.980599 -2.618 0.714 0.001087 -0.001623 -4.9596
55740.063697 -2.96 0.647 -0.002814 0.001245 -4.9624
55740.150841 -2.441 0.634 -0.000841 0.000455 -4.9658
55740.980629 -4.426 0.634 0.003506 -0.000543 -4.9653
55741.057039 -5.682 0.707 0.003211 -0.003528 -4.9592
55741.144535 -4.074 0.622 0.004687 -0.000321 -4.9615
55741.992276 -3.378 0.693 0.005077 -0.004225 -4.9631
55742.080119 -3.826 0.679 0.005643 -0.000981 -4.9641
55742.157338 -3.255 0.659 0.005287 -0.003459 -4.9638
55742.981312 -4.982 0.578 0.003983 -0.009327 -4.9644
55743.06897 -4.173 0.659 0.002096 -0.012144 -4.9688
55743.150512 -3.435 0.659 0.003993 -0.009776 -4.9714
55745.982914 -6.6 0.578 -0.001951 -0.021174 -4.9732
55746.071925 -6.307 0.578 -0.003609 -0.02529 -4.9804
55746.155987 -4.647 0.605 -0.003632 -0.020568 -4.9765
55746.98367 -6.179 0.599 -0.007216 -0.022025 -4.9757
55747.112348 -5.323 0.594 -0.003686 -0.021886 -4.9684
55747.183292 -3.849 0.599 -0.005788 -0.021124 -4.9745
55748.000312 -2.154 0.594 -0.010607 -0.018775 -4.9544
55748.087017 -1.924 0.594 -0.010542 -0.018681 -4.9641
55748.172957 -1.095 0.588 -0.00717 -0.015646 -4.9584
55753.974713 -0.588 0.673 0.013866 0.045031 -4.9069
55754.078931 -1.971 0.721 0.012442 0.042953 -4.9092
55754.988786 -4.099 0.64 0.014496 0.035462 -4.9168
55755.074095 -2.364 0.64 0.013609 0.035676 -4.9151
55756.002854 -4.558 0.647 0.008632 0.015214 -4.9281
55756.072286 -3.239 0.714 0.008671 0.019684 -4.9264
55756.99156 -3.215 0.64 0.004457 0.011238 -4.9421
55757.062597 -3.178 0.634 0.003256 0.01512 -4.9384
55757.990451 -3.68 0.64 0.001304 0.013996 -4.9434
55758.083934 -2.557 0.628 -0.000516 0.008089 -4.9426
55758.987481 -3.526 0.634 0.000276 0.009579 -4.9416
55759.090664 -3.062 0.64 0.00027 0.006776 -4.9464
55759.992745 -0.857 0.64 0.003731 0.006546 -4.9437
55760.062286 -2.499 0.594 0.003465 0.003421 -4.9577
55760.983412 -2.829 0.588 0.003416 0.002945 -4.9577
55761.074061 -3.48 0.594 0.005635 -0.001177 -4.9599
55761.970641 -1.849 0.588 0.002305 -0.003148 -4.9616
55762.049181 -2.938 0.583 0.001528 -0.006359 -4.959
55762.976185 -3.782 0.588 0.000147 -0.009156 -4.9699
55763.112832 -3.72 0.594 0.001448 -0.008205 -4.9625
55763.977246 -7.539 0.599 -0.000624 -0.014246 -4.9725
55764.105146 -7.527 0.599 -0.00083 -0.013742 -4.9749
55764.977023 -8.825 0.679 -0.003448 -0.017067 -4.9821
55765.109227 -7.731 0.605 -0.00251 -0.018885 -4.9775
55765.98788 -8.427 0.679 -0.002806 -0.022018 -4.985
55766.11281 -7.701 0.804 -0.002405 -0.022605 -4.968
55766.999443 -11.193 0.714 -0.00482 -0.021042 -4.9768
55767.106555 -9.987 0.693 -0.004602 -0.023066 -4.9754
55767.976829 -7.976 0.686 -0.003037 -0.019259 -4.9753
55768.079539 -7.889 0.686 -0.003632 -0.013458 -4.9715
55769.035752 -9.559 0.686 -0.005524 -0.012307 -4.9661
55769.115414 -10.257 0.714 -0.00388 -0.017316 -4.9807
55769.988317 -10.067 0.693 -0.002936 -0.018438 -4.9774
55770.160412 -9.665 0.707 -0.000281 -0.014831 -4.9814
55771.097425 -7.428 0.7 -0.001343 -0.01624 -4.979
55771.118958 -8.265 0.707 -0.00296 -0.01342 -4.9716
55771.131956 -8.422 0.766 -0.000777 -0.016847 -4.9762
55772.02593 -4.139 0.7 -0.004238 -0.014176 -4.9739
55772.047454 -4.766 0.7 -0.004297 -0.014472 -4.9646
55772.06916 -4.342 0.693 -0.002084 -0.016175 -4.9744
55772.090316 -4.514 0.693 -0.003156 -0.017534 -4.9666
55772.111716 -5.868 0.751 -0.002604 -0.012381 -4.9684
55772.132954 -4.935 0.693 -0.002212 -0.017185 -4.9629
55790.986813 -2.961 0.766 -0.001243 -0.011918 -4.967
55791.059485 -6.568 0.751 -0.002144 -0.012709 -4.9693
55792.060434 -4.043 0.751 -2.4e-05 -0.015695 -4.9741
55792.995216 -4.785 0.659 -0.000543 -0.008638 -4.9747
55793.074687 -3.784 0.736 0.002065 -0.007792 -4.9678
55793.980464 -6.374 0.743 0.003738 -0.014224 -4.9789
55794.055305 -7.281 0.751 0.001283 -0.017077 -4.9772
55794.982748 -8.157 0.673 0.001166 -0.020428 -4.9722
55795.062426 -5.464 0.743 0.000868 -0.019966 -4.9768
55795.968925 -9.28 0.736 0.000627 -0.018834 -4.9762
55796.969285 -6.309 0.758 -0.005655 -0.017042 -4.9688
55797.060166 -6.479 0.743 -0.00545 -0.021981 -4.9722
55798.967105 -2.254 0.673 -0.011264 -0.010345 -4.9654
55799.061619 -1.93 0.751 -0.011729 -0.007917 -4.9568
55799.991218 0.57 0.673 -0.009265 -0.002251 -4.9517
55800.074184 -0.062 0.686 -0.009995 -0.00297 -4.9465
55800.968896 -0.449 0.751 -0.005048 0.011507 -4.9449
55801.053963 0.705 0.758 -0.002648 0.010836 -4.9396
56017.214756 4.958 0.751 -0.003885 -0.008466 -4.9579
56017.377352 7.568 0.743 -0.003396 -0.009385 -4.952
56018.191657 7.752 0.743 0.00042 -0.013669 -4.9547
56018.381514 6.131 0.743 -0.003924 -0.010845 -4.9583
56019.180565 7.029 0.707 -0.005182 -0.008548 -4.9706
56019.377615 6.556 0.714 -0.007483 -0.010643 -4.9667
56020.190566 7.094 0.766 -0.005985 -0.003813 -4.9517
56022.173756 -0.935 0.773 0.005583 -0.004334 -4.9592
56026.235532 2.615 0.714 -0.003944 -0.005547 -4.9527
56026.317456 2.279 0.729 -0.003442 -0.000738 -4.9471
56027.280467 2.753 0.789 -0.000253 0.004702 -4.9468
56027.35596 1.563 0.7 -0.000696 0.001092 -4.9513
56028.215363 0.858 0.693 -0.000178 0.003546 -4.955
56028.355078 0.155 0.789 0.000766 0.004665 -4.9563
56029.236632 -0.522 0.766 0.005414 -0.000193 -4.9489
56034.175048 2.331 0.693 -0.003822 -0.012754 -4.9662
56034.277279 0.268 0.7 -0.006964 -0.014835 -4.9694
56035.135165 3.147 0.693 -0.002452 -0.005665 -4.9679
56035.311084 -0.396 0.773 -0.00543 -0.008189 -4.9708
56036.205751 -0.75 0.707 -0.0035 -0.004054 -4.9586
56036.309127 -1.442 0.673 -0.002395 -0.002563 -4.9631
56039.137787 -9.193 0.673 0.007672 -0.003113 -4.9737
56039.305957 -10.335 0.647 0.004756 -0.004677 -4.9618
56040.205608 -11.22 0.653 0.00456 -0.008364 -4.9747
56040.318599 -11.241 0.714 0.005843 -0.005087 -4.9636
56041.2503 -12.554 0.64 0.003631 -0.015194 -4.9676
56041.343989 -11.893 0.64 0.003874 -0.013213 -4.9749
56043.156252 -14.439 0.721 0.000371 -0.020873 -4.9806
56048.208902 -6.015 0.721 -0.004111 -0.016676 -4.9617
56048.336442 -5.597 0.714 -0.002708 -0.01794 -4.964
56049.168842 -3.125 0.634 -0.004517 -0.011178 -4.9629
56049.301071 -3.499 0.647 -0.007259 -0.013111 -4.9676
56050.121471 -2.5 0.647 -0.006783 -0.014704 -4.9665
56050.275755 -1.656 0.64 -0.007409 -0.010221 -4.9666
56054.105761 -9.526 0.647 0.00381 -0.005875 -4.969
56054.231455 -8.452 0.647 0.002823 -0.007419 -4.9683
56055.092424 -7.669 0.721 0.001847 -0.006514 -4.9711
56055.220391 -9.04 0.758 0.000701 -0.013506 -4.9689
56056.257436 -9.181 0.707 0.000715 -0.007927 -4.9561
56057.205865 -6.858 0.679 0.000731 -0.003599 -4.9606
56057.33328 -10.412 0.686 -0.001072 -0.011608 -4.967
56058.14228 -10.278 0.751 -0.000439 -0.012891 -4.9757
56058.351311 -7.505 0.707 -0.001074 -0.013169 -4.9688
56059.115564 -9.04 0.751 -0.002437 -0.014537 -4.9734
56060.080964 -8.609 0.714 -0.002965 -0.012281 -4.9633
56060.321753 -8.912 0.736 -0.002636 -0.017332 -4.9697
56061.12145 -6.828 0.693 -0.001062 -0.009019 -4.97
56061.332814 -4.875 0.693 -0.002741 -0.011338 -4.9656
56062.076828 -5.124 0.7 -0.002555 -0.011238 -4.9714
56062.303463 -7.199 0.7 -0.001131 -0.016242 -4.9792
56063.09312 -4.68 0.751 0.000231 -0.019625 -4.9784
56063.332234 -6.021 0.673 -0.003749 -0.017427 -4.9784
56064.075273 -3.584 0.679 -0.00281 -0.017543 -4.988
56064.331552 -5.683 0.693 -0.003693 -0.025189 -4.9921
56066.072226 1.055 0.693 -0.000714 -0.026502 -4.9873
56066.33178 -1.221 0.773 -0.00379 -0.026026 -4.9853
56067.064538 0.797 0.686 -0.001322 -0.024279 -4.9937
56067.324173 1.651 0.673 -0.004049 -0.026318 -4.9846
56068.095921 0.75 0.666 -0.003958 -0.027075 -4.9847
56068.31649 2.362 0.653 -0.002297 -0.025249 -4.9845
56070.06419 -3.011 0.679 -0.003112 -0.03118 -4.9931
56070.302071 -2.65 0.659 -0.002173 -0.026519 -4.9928
56072.135652 -4.138 0.653 -0.003385 -0.024275 -4.9852
56072.206062 -2.418 0.673 -0.003217 -0.022845 -4.9852
56073.169167 -1.594 0.721 -0.005667 -0.021327 -4.9726
56078.144914 -0.533 0.666 0.001644 0.002122 -4.9605
56078.204926 -1.964 0.666 0.000872 0.001021 -4.951
56080.050119 -4.826 0.673 0.003011 -0.004191 -4.9626
56083.162549 -1.407 0.659 -0.001302 -0.015417 -4.9718
56083.212776 0.554 0.659 -0.000941 -0.013112 -4.9738
56084.23545 -1.558 0.653 -0.003349 -0.012097 -4.9746
56084.272303 -3.699 0.653 0.000492 -0.015078 -4.9736
56086.173553 -1.039 0.653 -0.003104 -0.012356 -4.9695
56086.275758 -0.166 0.721 -0.002419 -0.013354 -4.9624
56087.064638 -1.918 0.721 -0.001594 -0.011312 -4.9565
56087.172744 -0.427 0.659 -0.003919 -0.013043 -4.9601
56088.155 -2.779 0.653 -0.005235 -0.007018 -4.9617
56088.205942 -4.489 0.673 -0.00395 -0.012448 -4.9603
56089.194541 -5.943 0.743 -0.004769 -0.003121 -4.9567
56089.268876 -4.567 0.659 -0.001441 -0.00045 -4.9607
56091.195163 -9.937 0.653 0.0068 0.005878 -4.9576
56091.262023 -12.586 0.647 0.005921 0.002716 -4.9525
56093.070887 -15.042 0.647 0.006416 -0.011905 -4.9724
56093.223355 -13.407 0.659 0.005969 -0.011366 -4.9654
56098.050735 -8.203 0.686 -0.003511 -0.016077 -4.9688
56098.238413 -5.978 0.666 -0.006416 -0.016317 -4.9628
56099.107152 -6.345 0.736 -0.007042 -0.017154 -4.9636
56099.232179 -4.813 0.721 -0.005799 -0.014355 -4.9661
56102.03145 -0.412 0.721 -0.002257 -0.002908 -4.9598
56102.999894 -1.383 0.743 0.002834 0.001277 -4.9561
56103.126523 -2.232 0.659 0.003365 -0.001204 -4.9615
56103.982991 -6.08 0.666 0.005242 -0.004661 -4.962
56104.171309 -5.533 0.659 0.004934 -0.004293 -4.9639
56104.967062 -7.123 0.714 0.007357 -0.00799 -4.963
56105.130449 -8.957 0.647 0.002048 -0.00886 -4.9675
56105.970467 -8.033 0.64 -0.000287 -0.014662 -4.9703
56106.2098 -6.542 0.714 -0.002681 -0.016072 -4.9666
56106.97262 -6.046 0.714 -0.001063 -0.01456 -4.9614
56107.129233 -7.36 0.64 -0.005337 -0.012554 -4.9601
56111.18553 -3.198 0.64 -0.000234 0.000848 -4.9564
56112.050203 -1.006 0.64 0.001146 0.004216 -4.95
56112.958714 -1.471 0.64 0.001836 -0.002706 -4.9546
56113.090998 -2.113 0.714 0.001129 -0.007878 -4.9637
56114.960835 -3.092 0.64 0.001464 -0.012423 -4.9803
56115.070177 -4.588 0.714 0.002246 -0.016733 -4.9809
56116.001472 -5.587 0.64 -0.000322 -0.019123 -4.9843
56116.099844 -1.527 0.647 0.002015 -0.017266 -4.9783
56117.014555 -1.12 0.659 0.000792 -0.016342 -4.9758
56117.1453 -1.506 0.721 -0.000977 -0.023568 -4.9852
56117.970567 -0.453 0.721 -0.002763 -0.025267 -4.975
56118.109603 2.043 0.647 -0.000847 -0.024495 -4.9821
56118.989229 3.426 0.647 -0.002453 -0.023061 -4.9796
56119.047464 1.537 0.64 -0.006096 -0.024258 -4.9833
56120.001296 4.456 0.714 -0.004445 -0.024216 -4.9853
56120.125856 2.402 0.647 -0.006049 -0.025069 -4.9833
56120.994684 2.138 0.714 -0.001888 -0.024973 -4.9819
56121.999527 0.205 0.673 -0.002559 -0.024394 -4.9806
56122.129449 0.004 0.758 -0.003548 -0.025887 -4.9761
56123.984501 -0.613 0.679 -0.004699 -0.017476 -4.9749
56124.083289 0.371 0.659 -0.003263 -0.019472 -4.9738
56124.986366 -0.368 0.666 -0.003128 -0.015407 -4.9768
56125.118655 -1.372 0.666 -0.007762 -0.018725 -4.9832
56126.000631 -1.678 0.653 -0.00352 -0.008567 -4.9636
56126.102371 -3.358 0.653 -0.004674 -0.0132 -4.9724
56126.979142 -3.965 0.659 -0.00146 -0.013868 -4.9653
56127.104793 -3.651 0.647 -0.002699 -0.010863 -4.9696
56130.01227 -5.3 0.736 0.001617 -0.005257 -4.9587
56130.101051 -6.554 0.736 0.001331 -0.014325 -4.9677
56131.030865 -3.807 0.721 0.000867 -0.011362 -4.9666
56131.110036 -4.428 0.729 6.5e-05 -0.01493 -4.9676
56150.007496 3.734 0.729 -0.008327 0.001802 -4.9568
56150.096556 2.569 0.729 -0.008725 -0.002091 -4.9512
56151.970793 2.942 0.736 0.003669 0.006762 -4.9549
56152.071122 1.265 0.729 -0.001466 0.006261 -4.9581
56152.971178 -1.693 0.729 0.00453 0.004906 -4.9521
56153.080065 -0.54 0.666 0.006906 0.0081 -4.9522
56153.974558 -5.614 0.707 0.006631 -0.001164 -4.9645
56154.059883 -4.211 0.693 0.00814 0.004012 -4.9613
56154.971761 -10.268 0.773 0.004756 -0.014067 -4.9825
56155.071218 -9.296 0.693 0.006245 -0.00965 -4.9777
56157.040631 -9.354 0.758 0.001476 -0.023925 -4.9842
56157.966833 -10.067 0.721 0.002562 -0.025544 -4.9813
56158.974542 -9.585 0.751 -0.006441 -0.031314 -4.9985
56159.063098 -9.663 0.707 -0.001883 -0.028191 -4.9929
56159.973283 -7.768 0.7 -0.002736 -0.026038 -4.9845
56160.054488 -9.523 0.781 -0.002231 -0.026178 -4.99
56322.372189 -4.95 0.693 -0.003605 -0.031938 -4.9938
56335.364474 -16.81 0.673 -0.003785 -0.02668 -4.9932
56339.362045 -2.679 0.673 -0.007194 -0.005638 -4.9635
56345.347095 -19.112 0.751 0.004027 -0.02249 -4.9796
56366.341323 -9.061 0.686 -0.000599 -0.013357 -4.9796
56377.355803 -12.203 0.766 -0.004877 -0.026946 -4.9856
56379.362324 -13.948 0.751 -0.003078 -0.025803 -4.982
56380.3613 -14.755 0.679 -0.003505 -0.020453 -4.9837
56388.352424 -2.345 0.686 -0.004313 -0.000659 -4.9503
56399.295548 -11.765 0.714 -0.002646 -0.017594 -4.9626
56405.325364 -5.721 0.653 0.00474 -0.010378 -4.97
56407.187366 -1.974 0.659 0.001318 -0.020215 -4.9765
56409.191537 -3.181 0.729 -0.001379 -0.020748 -4.9832
56411.209227 -1.193 0.729 -0.008323 -0.01952 -4.9727
56436.173324 -18.207 0.729 0.000515 -0.021288 -4.9806
56436.23878 -17.795 0.721 -0.002147 -0.022448 -4.9836
56437.117719 -17.212 0.653 -0.002178 -0.022268 -4.9776
56438.083218 -15.786 0.736 -0.001698 -0.016863 -4.9763
56438.186546 -15.071 0.721 0.000148 -0.019206 -4.9741
56443.118131 -11.243 0.736 -0.001884 -0.026256 -4.9832
56443.203181 -13.092 0.673 -0.003493 -0.028279 -4.9865
56444.155435 -13.445 0.729 0.000844 -0.029369 -4.9929
56444.270883 -12.422 0.714 -0.002835 -0.027748 -4.9819
56453.258871 -12.102 0.714 -0.001495 -0.022381 -4.9804
56454.17577 -10.055 0.729 0.001588 -0.017597 -4.9845
56457.200823 -7.041 0.666 -0.003859 -0.030371 -4.9953
56457.266373 -8.356 0.653 -0.006103 -0.034056 -5.0047
56458.065171 -6.589 0.729 -0.003196 -0.034137 -4.9992
56458.180114 -4.769 0.736 -0.006005 -0.031837 -4.9927
56459.045821 -4.959 0.736 -0.002518 -0.034635 -5.0016
56459.271353 -6.145 0.721 -0.00445 -0.03366 -4.9973
56460.018528 -3.581 0.721 -0.002461 -0.032842 -4.9975
56460.249866 -4.989 0.659 -0.002709 -0.030749 -4.9908
56460.981848 -5.456 0.647 -0.00251 -0.030833 -5.0006
56461.114849 -3.953 0.714 -0.001513 -0.030662 -4.9917
56461.219857 -5.26 0.714 -0.004636 -0.032623 -4.9975
56462.010625 -7.009 0.634 -0.006157 -0.032876 -5.0002
56462.220282 -6.591 0.714 -0.000718 -0.028186 -5.002
56467.043121 -12.542 0.647 -0.001131 -0.021586 -4.9928
56467.110756 -11.697 0.714 -0.001465 -0.023107 -4.9907
