Time RV eRV BIS FWHM S-index
55098.654857 -196.916 0.244 1e-04 -0.001042 -4.9043
55098.726246 -196.671 0.243 -0.000224 0.001791 -4.9088
55098.78783 -193.842 0.246 -0.000485 0.005137 -4.9044
55101.642861 -197.962 0.23 -0.000513 0.00115 -4.9021
55101.698342 -200.06 0.264 -0.000527 0.002264 -4.8986
55101.776229 -198.847 0.246 -0.000454 0.006544 -4.8966
55102.645438 -199.108 0.243 0.000673 0.003312 -4.8949
55102.731389 -198.331 0.237 0.000565 0.005856 -4.8954
55106.619788 -193.235 0.35 0.0027 0.006047 -4.8925
55106.718361 -193.613 0.348 0.002606 0.007581 -4.8932
55107.651421 -193.363 0.57 0.002271 0.003967 -4.894
55107.749667 -192.809 0.352 0.002232 0.009452 -4.8918
55108.628939 -192.983 0.366 0.001747 0.005958 -4.8919
55108.738247 -192.14 0.363 0.001678 0.008537 -4.8911
55109.613133 -192.374 0.35 0.00086 0.007962 -4.8897
55109.720211 -192.291 0.348 0.000962 0.010902 -4.8883
55110.632461 -191.494 0.35 -1.6e-05 0.008747 -4.8878
55110.727692 -192.877 0.342 5.1e-05 0.00896 -4.8883
55111.630218 -192.055 0.366 0.000471 0.008986 -4.8907
55111.733069 -192.694 0.348 0.000202 0.011549 -4.8879
55112.608206 -192.43 0.338 0.000413 0.008633 -4.8888
55112.721206 -192.315 0.345 0.000348 0.011779 -4.8865
55113.621996 -193.125 0.414 0.000225 0.007684 -4.8861
55113.748059 -191.549 0.348 0.000311 0.01324 -4.8849
55114.593508 -191.221 0.347 0.001476 0.009684 -4.8855
55114.691007 -191.076 0.404 0.00148 0.011206 -4.8834
55115.610744 -191.055 0.348 0.001468 0.008944 -4.8825
55115.717803 -190.333 0.348 0.001644 0.012855 -4.8849
55116.629085 -191.519 0.338 0.002525 0.010627 -4.8832
55116.742382 -189.604 0.338 0.002416 0.01488 -4.8812
55117.559995 -189.53 0.348 0.002717 0.011122 -4.8784
55117.638675 -187.518 0.468 0.002836 0.013865 -4.8806
55117.685177 -188.739 0.385 0.002946 0.014379 -4.8795
55120.579904 -186.26 0.401 0.004104 0.009334 -4.8891
55120.698405 -188.272 0.453 0.003501 0.010967 -4.8908
55121.592997 -186.845 0.401 0.004269 0.00827 -4.8918
55121.693326 -187.287 0.401 0.003772 0.010474 -4.8879
55122.623827 -184.475 0.431 0.003929 0.011489 -4.8847
55122.694044 -184.505 0.468 0.003635 0.01262 -4.885
55124.586117 -183.92 0.401 0.00294 0.013176 -4.88
55124.689682 -185.316 0.453 0.002967 0.014972 -4.8801
55125.617706 -184.045 0.407 0.002796 0.01325 -4.8775
55125.687825 -183.5 0.401 0.003104 0.015254 -4.8728
55126.593372 -182.797 0.414 0.003285 0.014391 -4.875
55126.670302 -179.786 0.441 0.003706 0.018382 -4.8713
55127.573146 -183.206 0.453 0.003471 0.01414 -4.8781
55127.664425 -183.737 0.395 0.003134 0.017146 -4.8748
55128.568485 -180.703 0.422 0.004113 0.018849 -4.8745
55128.671284 -181.945 0.533 0.003151 0.017756 -4.8744
55133.608555 -176.34 0.36 0.001705 0.014632 -4.8845
55134.60427 -174.944 0.35 0.000383 0.013151 -4.8857
55134.680392 -174.053 0.35 6.3e-05 0.015623 -4.8846
55135.693874 -172.923 0.401 -0.000467 0.015515 -4.8896
55137.688366 -176.186 0.441 -0.002377 0.012317 -4.8899
55138.666812 -178.063 0.36 -0.001568 0.011272 -4.8904
55139.567431 -179.724 0.348 -0.00098 0.006936 -4.8975
55139.650889 -179.519 0.355 -0.001027 0.009821 -4.8927
55140.632552 -179 0.366 -2e-04 0.010894 -4.8861
55140.686432 -177.751 0.373 -0.000128 0.012475 -4.8904
55141.675915 -177.701 0.363 0.000977 0.012514 -4.8939
55142.655772 -177.437 0.348 0.001204 0.009668 -4.896
55143.595021 -177.001 0.363 0.001107 0.007828 -4.9012
55143.669194 -175.287 0.36 0.000892 0.010559 -4.8986
55395.914724 -40.812 0.377 0.004852 0.016977 -4.8778
55396.0059 -39.322 0.385 0.00524 0.021423 -4.8765
55396.744922 -36.285 0.614 0.005956 0.015473 -4.8684
55396.834311 -36.935 0.404 0.005575 0.017153 -4.8683
55399.874645 -36.24 0.35 0.008675 0.025849 -4.8396
55399.997447 -35.069 0.35 0.008454 0.02962 -4.839
55400.884078 -33.348 0.338 0.008762 0.030749 -4.8325
55401.00518 -33.578 0.35 0.008675 0.032329 -4.8329
55401.742118 -31.215 0.35 0.008173 0.031473 -4.8297
55401.871768 -30.473 0.35 0.008323 0.030157 -4.8282
55401.997634 -35.449 0.35 0.008702 0.025955 -4.827
55402.852296 -27.845 0.391 0.009025 0.031682 -4.8215
55402.994823 -29.043 0.34 0.008833 0.038188 -4.8162
55403.877674 -28.046 0.367 0.008017 0.034084 -4.8206
55403.994494 -25.398 0.56 0.008029 0.041933 -4.8259
55404.806295 -27.445 0.338 0.006911 0.036443 -4.8204
55412.70299 -26.285 0.356 -0.000646 0.018446 -4.8693
55412.770122 -26.914 0.356 -0.000392 0.018724 -4.8666
55412.910794 -28.475 0.496 -0.000669 0.019028 -4.8629
55413.714342 -26.8 0.366 -8e-04 0.016414 -4.8786
55413.839789 -28.011 0.366 -0.000844 0.013974 -4.8785
55413.966594 -27.54 0.366 -0.000507 0.012035 -4.8831
55414.739395 -25.289 0.458 -0.000597 0.01172 -4.8898
55414.832134 -23.63 0.356 -0.000928 0.011388 -4.892
55414.917754 -25.646 0.363 -0.000647 0.012549 -4.8935
55416.849761 -26.567 0.356 -0.002001 -0.00104 -4.9081
55416.969159 -25.288 0.443 -0.00172 0.003766 -4.9106
55417.771773 -24.699 0.356 -0.001685 -0.004649 -4.9202
55417.945698 -26.349 0.356 -0.001638 -0.001517 -4.9239
55419.721249 -24.764 0.363 -0.000967 -0.002415 -4.9278
55419.799947 -25.782 0.356 -0.000862 -0.003857 -4.929
55419.877841 -25.595 0.356 -0.001148 -0.002309 -4.928
55420.703086 -26.89 0.359 -0.000943 -0.007754 -4.9323
55420.775654 -26.305 0.356 -0.001184 -0.005301 -4.9329
55420.868364 -28.623 0.356 -0.000856 -0.005308 -4.9344
55426.688 -22.41 0.356 0.001625 -0.004751 -4.9206
55426.804393 -24.344 0.356 0.001984 -0.010354 -4.9212
55426.902907 -22.196 0.356 0.001463 -0.001932 -4.92
55427.719451 -19.976 0.421 0.002839 -0.003143 -4.9181
55427.801108 -21.204 0.356 0.00269 -0.00379 -4.9159
55427.88874 -22.048 0.356 0.002628 -0.001701 -4.9161
55428.734357 -20.942 0.356 0.003248 -0.000309 -4.9094
55428.803851 -23.754 0.356 0.003222 -0.003517 -4.9104
55428.892553 -20.728 0.356 0.002843 0.001386 -4.9112
55429.736142 -18.299 0.356 0.004169 0.000648 -4.9078
55429.83663 -18.016 0.356 0.003572 0.004513 -4.9047
55429.907291 -18.094 0.356 0.00346 0.006446 -4.904
55430.734889 -17.945 0.366 0.004112 0.007612 -4.8969
55430.823334 -18.951 0.366 0.003848 0.006899 -4.8948
55430.892312 -17.67 0.366 0.003974 0.009219 -4.8966
55431.730438 -16.45 0.363 0.004497 0.009503 -4.887
55431.809094 -16.149 0.356 0.0043 0.009774 -4.8855
55431.883025 -16.387 0.356 0.004066 0.013225 -4.8817
55432.870333 -14.615 0.367 0.004951 0.012374 -4.8778
55433.73117 -16.064 0.366 0.005213 0.011476 -4.8715
55433.791505 -16.516 0.366 0.005272 0.013857 -4.8703
55433.860882 -15.474 0.36 0.005282 0.015938 -4.8697
55439.550395 -11.657 0.381 0.007947 0.029321 -4.8414
55449.727672 -7.197 0.468 -0.002701 0.010301 -4.8837
55450.840209 -6.97 0.407 -0.002748 0.014257 -4.8899
55453.577304 -8.918 0.431 -0.003267 0.004411 -4.9104
55453.671151 -9.338 0.404 -0.003171 0.003096 -4.9113
55454.56321 -10.02 0.397 -0.003247 -0.002289 -4.9166
55454.695739 -9.45 0.397 -0.002889 -0.002684 -4.9171
55454.794103 -8.024 0.458 -0.003267 0.000414 -4.919
55455.568577 -8.56 0.485 -0.002548 -0.004475 -4.9247
55455.865037 -8.71 0.407 -0.002601 -0.00189 -4.9274
55456.550731 -7.684 0.407 -0.002434 -0.006594 -4.9353
55456.694078 -10.031 0.407 -0.002984 -0.008184 -4.9354
55456.86402 -8.955 0.407 -0.00286 -0.004108 -4.936
55457.573815 -8.585 0.397 -0.002345 -0.01111 -4.9404
55457.709194 -8.828 0.397 -0.002507 -0.01072 -4.9396
55458.546829 -6.413 0.397 -0.002046 -0.008848 -4.943
55458.851223 -6.96 0.397 -0.002219 -0.007519 -4.9454
55459.584419 -7.405 0.397 -0.001688 -0.011838 -4.9427
55459.790577 -8.048 0.397 -0.001503 -0.009314 -4.9453
55459.850049 -8.186 0.397 -0.001844 -0.00783 -4.9422
55460.589895 -7.842 0.407 -0.001303 -0.010475 -4.9395
55460.731458 -7.836 0.407 -0.001008 -0.01064 -4.9404
55460.830572 -7.641 0.407 -0.001038 -0.009251 -4.9401
55461.55117 -6.282 0.57 1e-05 -0.011041 -4.9427
55461.677524 -6.145 0.407 -8e-06 -0.009628 -4.9399
55461.840116 -4.116 0.407 8.4e-05 -0.007626 -4.9413
55462.636569 -4.104 0.397 0.000428 -0.008865 -4.9422
55462.72193 -3.521 0.397 0.00081 -0.00874 -4.9412
55462.837019 -3.506 0.397 0.000719 -0.007996 -4.9396
55463.661229 -3.083 0.407 0.001207 -0.006678 -4.9363
55463.822676 -5.133 0.407 0.001067 -0.008304 -4.935
55464.564863 -3.848 0.407 0.002015 -0.006245 -4.9317
55464.726301 -3.189 0.407 0.001766 -0.003877 -4.9289
55464.806748 -3.666 0.407 0.001524 -0.002359 -4.9277
55465.572913 -3.734 0.407 0.002541 -0.005955 -4.921
55465.665226 -2.727 0.407 0.002178 -0.003695 -4.9175
55465.755495 -2.344 0.407 0.002346 -0.00297 -4.9178
55466.643495 -2.043 0.397 0.002457 -0.004209 -4.9148
55466.696286 -2.826 0.397 0.00231 -0.005498 -4.9115
55466.8144 -2.034 0.397 0.002395 -0.000957 -4.9125
55467.63979 -0.796 0.443 0.002698 -0.001615 -4.9073
55467.717068 0.604 0.397 0.002336 -0.000243 -4.9061
55467.821628 0.003 0.397 0.001717 0.003433 -4.9038
55470.577222 1.756 0.404 0.002112 0.006706 -4.8904
55470.708469 1.405 0.397 0.001937 0.005359 -4.8858
55470.79966 2.324 0.397 0.001768 0.009216 -4.8857
55471.568289 1.425 0.412 0.002639 0.005159 -4.8817
55471.635948 1.062 0.397 0.002244 0.005432 -4.8812
55471.725132 -0.353 0.397 0.002464 0.005162 -4.8788
55472.637758 0.997 0.397 0.003452 0.006686 -4.8738
55472.714532 2.395 0.397 0.003049 0.010061 -4.8737
55472.798751 3.182 0.421 0.002767 0.012231 -4.8697
55473.574169 2.084 0.422 0.004065 0.008545 -4.8678
55473.640113 3.058 0.422 0.003967 0.010613 -4.8658
55473.730091 2.262 0.407 0.003856 0.010681 -4.8652
55474.562629 3.399 0.422 0.004373 0.013814 -4.8595
55474.633638 2.718 0.407 0.004995 0.011812 -4.8578
55474.73143 2.895 0.407 0.00485 0.015247 -4.8559
55475.568008 4.45 0.397 0.005482 0.017362 -4.8531
55475.731356 4.332 0.421 0.005803 0.019947 -4.8514
55476.590169 4.799 0.412 0.006595 0.019901 -4.848
55476.660328 5.218 0.404 0.006462 0.020635 -4.8464
55476.723625 4.857 0.397 0.006411 0.018533 -4.8457
55706.877549 125.68 0.348 0.001669 0.001218 -4.9048
55706.954328 125.492 0.348 0.001274 0.001617 -4.9025
55707.96261 127.755 0.348 0.000829 -0.001374 -4.9021
55708.871415 128.914 0.348 0.000364 -0.001846 -4.9033
55708.942222 128.668 0.348 0.000156 -0.003297 -4.9026
55709.874958 128.599 0.36 0.000171 0.001037 -4.9063
55709.94042 128.614 0.358 0.000334 -0.000106 -4.9053
55712.893683 127.56 0.348 -0.000528 -0.00409 -4.9091
55713.917549 129.677 0.348 -0.000999 0.00092 -4.9088
55713.984943 128.255 0.348 -0.000995 -0.003759 -4.9074
55714.922791 130.728 0.401 -0.001008 -0.004774 -4.9072
55714.991259 128.947 0.533 -0.000844 -0.004647 -4.91
55715.891315 130.145 0.395 -0.001012 -0.006155 -4.9109
55715.973386 128.481 0.395 -0.001339 -0.00392 -4.9111
55716.978294 129.811 0.395 -0.000256 -0.003895 -4.9076
55717.855833 132.638 0.377 0.00047 -0.00336 -4.9036
55717.926964 129.457 0.377 8.9e-05 -0.004322 -4.9031
55718.914058 130.164 0.395 0.000421 7.8e-05 -4.901
55732.887537 134.384 0.401 -0.000697 -0.014301 -4.9284
55732.994949 134.788 0.401 -0.000998 -0.008566 -4.9294
55752.784527 148.514 0.414 -0.001124 -0.007598 -4.9356
55752.90036 148.807 0.414 -0.001219 -0.006968 -4.9349
55753.854486 149.421 0.424 -0.001143 -0.009378 -4.93
55755.795218 148.639 0.58 -0.000247 -0.005616 -4.9218
55755.868479 149.501 0.424 -0.000395 -0.004286 -4.9214
55755.961365 150.318 0.424 -0.000521 -0.001294 -4.9199
55756.766779 149.982 0.463 9.9e-05 0.002807 -4.92
55756.81837 149.459 0.424 -0.000158 -0.000302 -4.9136
55756.952521 147.944 0.424 1.7e-05 -0.000248 -4.9189
55758.957571 150.238 0.414 -5.6e-05 -0.001487 -4.9169
55759.755433 151.721 0.424 -0.000391 -0.004584 -4.9205
55759.850244 151.643 0.424 -0.000218 -0.003784 -4.9183
55759.947245 152.323 0.424 -0.000809 0.000134 -4.9211
55760.75445 151.051 0.414 -0.000792 -0.001452 -4.923
55760.844365 150.372 0.414 -0.000958 -0.003118 -4.9236
55760.943771 150.645 0.414 -0.001121 -0.001895 -4.9232
55762.763538 151.256 0.424 -0.001984 -0.003659 -4.931
55762.831562 151.888 0.424 -0.002283 -0.004043 -4.9298
55762.913526 150.906 0.424 -0.002112 -0.005321 -4.9304
55763.755678 151.921 0.441 -0.002163 -0.005261 -4.9334
55763.822942 150.69 0.424 -0.002404 -0.010095 -4.9312
55763.874504 151.092 0.424 -0.002245 -0.005621 -4.9314
55764.749644 152.432 0.58 -0.002577 -0.003029 -4.9324
55764.841394 153.072 0.58 -0.002355 -0.00399 -4.9306
55765.760919 153.585 0.424 -0.001428 -0.010993 -4.9314
55765.935123 150.842 0.424 -0.001516 -0.011768 -4.9315
55766.780503 153.493 0.432 -0.000937 -0.01039 -4.9323
55766.861254 152.934 0.543 -0.001296 -0.007601 -4.9324
55766.932832 152.256 0.432 -0.00119 -0.010449 -4.9333
55798.644276 171.14 0.401 -0.003186 -0.005388 -4.9336
55798.715686 172.167 0.401 -0.003157 -0.005687 -4.9322
55798.799372 171.537 0.401 -0.002883 -0.005695 -4.9335
55799.639406 170.377 0.417 -0.002974 -0.009426 -4.9343
55799.718838 169.503 0.463 -0.002814 -0.00937 -4.9349
55799.856773 168.02 0.411 -0.003344 -0.009942 -4.9335
55800.636429 167.592 0.451 -0.00288 -0.013047 -4.9358
55800.731649 170.134 0.451 -0.003001 -0.009382 -4.9367
55800.843752 168.804 0.451 -0.002896 -0.009106 -4.9359
55801.62308 170.441 0.441 -0.002679 -0.008244 -4.9456
55801.745898 170.063 0.441 -0.003111 -0.00967 -4.9439
55801.850425 170.13 0.441 -0.002902 -0.007565 -4.9396
55802.637098 170.66 0.451 -0.002196 -0.010291 -4.9436
55802.719489 169.663 0.451 -0.002485 -0.011312 -4.9428
55803.611405 171.389 0.367 -0.001425 -0.009225 -4.9517
55803.70492 171.378 0.367 -0.00169 -0.011127 -4.9478
55803.809992 170.553 0.295 -0.001581 -0.010364 -4.947
55804.635153 172.405 0.357 -0.001046 -0.013182 -4.9503
55804.737499 171.725 0.357 -0.000945 -0.014989 -4.9489
55804.832395 173.259 0.357 -0.000874 -0.016231 -4.9482
55805.631019 173.323 0.367 -0.000825 -0.012242 -4.9533
55805.747103 172.848 0.367 -0.000677 -0.013285 -4.9507
55805.834728 174.123 0.367 -0.000827 -0.010316 -4.9486
55807.674726 174.533 0.367 -0.001873 -0.0146 -4.9473
55807.738587 173.992 0.367 -0.002104 -0.013377 -4.9474
55807.837446 174.067 0.367 -0.001775 -0.01123 -4.9483
55808.611302 175.077 0.357 -0.001429 -0.012982 -4.9491
55808.705479 175.048 0.366 -0.00159 -0.015346 -4.9445
55808.789121 172.976 0.35 -0.001639 -0.015389 -4.9438
55813.62289 175.218 0.387 -0.002895 -0.014123 -4.9433
55813.690259 176.102 0.417 -0.003132 -0.013492 -4.9438
55813.78502 176.04 0.391 -0.00359 -0.011254 -4.9417
55814.621719 177.327 0.397 -0.003345 -0.011629 -4.9483
55814.700531 178.535 0.397 -0.003322 -0.010815 -4.9485
55814.772725 176.468 0.397 -0.003556 -0.011514 -4.946
55815.646967 178.359 0.387 -0.004316 -0.010968 -4.953
55815.716972 178.012 0.387 -0.003992 -0.012179 -4.9533
55815.778589 177.845 0.387 -0.003847 -0.010681 -4.9531
55816.64137 175.921 0.387 -0.003447 -0.013289 -4.9505
55816.721098 176.299 0.387 -0.003843 -0.012213 -4.9519
55816.780406 176.251 0.387 -0.003698 -0.010892 -4.9504
55817.628607 176.149 0.401 -0.003227 -0.013321 -4.9542
55817.705605 177.18 0.397 -0.003615 -0.011266 -4.9534
55817.793435 176.655 0.397 -0.003368 -0.009949 -4.9553
55818.622961 178.764 0.387 -0.00378 -0.012474 -4.9647
55818.695483 178.832 0.387 -0.004144 -0.013694 -4.961
55818.785005 178.993 0.387 -0.004067 -0.010657 -4.9588
55819.631409 178.041 0.387 -0.003866 -0.016687 -4.961
55819.708373 179.385 0.387 -0.003895 -0.014707 -4.9622
55819.806637 178.795 0.387 -0.004234 -0.015208 -4.9623
55820.62791 179.197 0.441 -0.003787 -0.017287 -4.9691
55820.705883 178.666 0.387 -0.003679 -0.018711 -4.9647
55820.781789 179.937 0.387 -0.00383 -0.015916 -4.9665
55821.610137 183.044 0.424 -0.003637 -0.016331 -4.9793
55821.674722 181.147 0.387 -0.003603 -0.019701 -4.9791
55821.759565 181.953 0.387 -0.003825 -0.01636 -4.9754
55822.613642 180.575 0.391 -0.003435 -0.017497 -4.9737
55822.703874 178.474 0.387 -0.003196 -0.021443 -4.972
55822.783696 180.404 0.4 -0.003507 -0.017623 -4.9759
55834.566963 187.173 0.391 -0.003019 -0.014308 -4.9528
55834.647287 187.214 0.358 -0.002973 -0.014104 -4.944
55834.718155 187.761 0.358 -0.002877 -0.011855 -4.9465
55835.651163 188.94 0.451 -0.002679 -0.014005 -4.9498
55835.732294 188.95 0.634 -0.002897 -0.012964 -4.9486
55836.554903 188.672 0.362 -0.002471 -0.012986 -4.9517
55836.753139 187.89 0.358 -0.002696 -0.012336 -4.9507
55837.556457 189.025 0.358 -0.00273 -0.013967 -4.952
55837.641396 189.441 0.356 -0.002741 -0.013247 -4.9513
55837.729884 189.95 0.356 -0.002928 -0.012852 -4.9486
55838.560658 189.446 0.417 -0.003124 -0.013344 -4.9517
55838.629869 189.173 0.395 -0.00339 -0.014629 -4.9512
55838.710403 188.976 0.354 -0.003336 -0.012765 -4.9515
55839.550556 189.882 0.387 -0.002913 -0.013686 -4.9537
55839.710073 189.038 0.376 -0.002503 -0.013535 -4.955
55840.614563 191.139 0.266 -0.002352 -0.015009 -4.9576
55841.569241 191.846 0.28 -0.002355 -0.016853 -4.9566
55841.680735 192.045 0.262 -0.00224 -0.014812 -4.9583
55868.564817 207.782 0.421 -0.00226 -0.014795 -4.9484
55868.709437 208.079 0.421 -0.002906 -0.011465 -4.9503
55870.570491 211.348 0.411 -0.00275 -0.014216 -4.9527
55871.685512 211.371 0.411 -0.003188 -0.009895 -4.9471
55872.578914 209.424 0.411 -0.003171 -0.012852 -4.9478
55872.696052 209.65 0.411 -0.003468 -0.010678 -4.948
55873.557959 209.508 0.461 -0.003098 -0.012328 -4.9452
55873.693112 209.537 0.421 -0.002632 -0.009744 -4.9449
55874.568694 207.049 0.411 -0.002427 -0.014724 -4.9451
55874.681997 209.081 0.411 -0.002613 -0.012334 -4.9437
55875.692219 209.586 0.488 -0.002153 -0.009931 -4.9491
55876.565338 209.434 0.387 -0.001591 -0.013516 -4.9462
55876.65759 209.412 0.411 -0.001895 -0.012863 -4.9482
56106.819134 326.95 0.411 -0.002028 -0.023096 -4.9852
56107.916934 325.582 0.411 -0.002022 -0.021012 -4.9815
56108.869765 327.472 0.4 -0.002576 -0.020153 -4.9778
56109.903621 328.209 0.411 -0.001982 -0.014135 -4.9764
56110.828222 328.347 0.41 -0.0022 -0.009924 -4.9769
56111.860131 329.116 0.41 -0.002701 -0.01333 -4.9771
56112.864618 331.32 0.395 -0.003145 -0.018732 -4.9774
56113.887542 330.119 0.395 -0.003447 -0.017569 -4.9798
56114.839743 332.548 0.421 -0.004461 -0.015806 -4.9823
56115.82579 332.208 0.415 -0.005234 -0.01786 -4.9819
56116.769073 330.749 0.411 -0.005144 -0.015953 -4.987
56137.842588 341.889 0.437 -0.004756 -0.012017 -4.9698
56138.828006 340.315 0.421 -0.004873 -0.014984 -4.9759
56142.850258 345.246 0.461 -0.002009 -0.020895 -4.9771
56143.824356 343.633 0.461 -0.001568 -0.017894 -4.9739
56144.745927 345.009 0.421 -0.002064 -0.017923 -4.9746
56183.737427 363.004 0.471 -0.004872 -0.02248 -5
56184.742737 362.993 0.405 -0.004224 -0.028862 -4.9917
56185.637584 366.236 0.471 -0.00427 -0.025951 -4.9953
56187.658187 366.222 0.431 -0.004029 -0.027155 -4.9919
56188.689697 365.282 0.431 -0.003946 -0.024582 -4.9889
56189.635181 366.701 0.454 -0.004815 -0.028236 -4.9944
56190.729983 366.206 0.461 -0.004652 -0.02633 -4.9938
56191.712858 364.277 0.427 -0.00461 -0.032161 -4.9927
56192.676638 366.338 0.415 -0.004288 -0.02398 -4.9951
56197.701358 370.25 0.437 -0.004857 -0.025906 -4.9945
56198.70737 369.823 0.431 -0.004705 -0.02723 -4.9923
56199.654591 370.942 0.431 -0.004938 -0.02692 -4.9914
56200.668965 372.356 0.431 -0.004705 -0.026127 -4.9932
56201.704529 371.973 0.471 -0.005198 -0.026499 -4.9933
56202.618891 373.618 0.461 -0.004483 -0.024216 -4.9943
56203.608118 374.27 0.481 -0.004959 -0.025045 -4.9948
56204.651451 373.548 0.431 -0.005022 -0.026101 -4.9993
56205.695927 375.564 0.437 -0.004934 -0.028404 -5.0029
56206.637922 375.25 0.431 -0.005295 -0.025369 -4.9979
56224.631647 384.512 0.471 -0.00383 -0.021536 -4.9907
56225.6252 384.491 0.471 -0.003039 -0.023891 -4.9899
56226.587945 385.957 0.493 -0.003312 -0.022404 -4.9958
56227.572536 385.388 0.471 -0.003099 -0.023594 -4.9951
56228.579957 387.176 0.471 -0.003735 -0.025198 -4.9935
56229.579673 386.369 0.481 -0.002657 -0.02308 -4.9918
56230.555716 387.026 0.546 -0.002806 -0.023441 -4.992
