Time RV eRV BIS FWHM S-index
55014.14133 -11.1 1.68 0.008515 -0.019581 -4.7404
55014.94536 5.943 2.45 0.008165 -0.015391 -4.7434
55015.04805 3.637 1.87 0.001905 -0.019941 -4.7545
55015.14949 -0.885 2.47 -2.5e-05 -0.012431 -4.8253
55015.93642 9.581 1.75 0.003485 -0.015711 -4.7548
55016.03996 9.762 1.63 -0.001115 -0.019461 -4.7389
55016.14654 1.865 2.17 -0.008795 -0.017921 -4.7355
55016.94079 -1.502 1.91 -0.000395 -0.017571 -4.77
55017.04186 -6.333 1.79 -0.008665 -0.022851 -4.7334
55017.15829 -10.03 2.23 0.003805 -0.022131 -4.7581
55017.9352 -11.479 2.09 -0.008635 -0.025411 -4.7467
55018.04049 -14.094 1.76 -0.007685 -0.031811 -4.7358
55018.14618 -12.55 2.22 -0.014585 -0.034701 -4.7694
55018.93152 -10.155 2.21 0.004445 -0.040341 -4.7497
55019.03624 -6.663 2.13 -0.009905 -0.025201 -4.7275
55019.14262 -4.844 2.38 -0.012805 -0.027371 -4.7319
55019.9299 -7.566 1.85 -0.003945 -0.040601 -4.7206
55020.03449 -12.12 2.16 -0.000895 -0.038431 -4.7166
55020.13689 -10.183 2.13 0.001665 -0.036771 -4.7237
55020.93493 -12.142 1.77 -0.003195 -0.027001 -4.7508
55021.0379 -18.887 1.99 -0.002275 -0.035451 -4.7482
55021.1427 -17.044 2.39 -0.002625 -0.034271 -4.7187
55021.91948 -10.059 2.47 0.013885 -0.026301 -4.7222
55022.02664 -10.907 1.67 -0.003745 -0.027671 -4.7071
55022.14221 -10.892 2.63 -0.005835 -0.027221 -4.673
55022.93336 1.774 1.99 0.001295 -0.026361 -4.751
55023.0349 1.215 1.84 0.003845 -0.029211 -4.7365
55023.1387 -4.204 2.41 -0.006075 -0.031291 -4.7635
55023.90904 -3.03 2.15 -0.010705 -0.016261 -4.7204
55024.01431 -8.738 2.71 0.012495 -0.025441 -4.7789
55024.12861 -4.403 2.51 -0.004735 -0.016021 -4.6982
55024.94336 -8.971 2.12 -0.004635 -0.017491 -4.7188
55025.00412 -6.842 2.33 -0.012305 -0.025611 -4.699
56080.057191 3.129 2 0.006105 0.038959 -4.5816
56080.177344 11.363 1.6 0.007605 0.041559 -4.5841
56081.115588 17.165 1.5 -0.005595 0.044359 -4.5945
56082.047584 16.219 1.6 0.000105 0.048359 -4.5665
56082.177945 11.532 1.6 0.000405 0.047459 -4.6045
56083.112546 16.658 1.7 -0.006195 0.033659 -4.6057
56084.089852 18.242 2.2 0.009405 0.025559 -4.6504
56085.027452 11.861 2.2 0.006705 0.010959 -4.5864
56085.167049 14.613 2 0.002505 0.017459 -4.6174
56090.983527 3.044 2 0.002705 -0.004541 -4.6511
56091.053453 5.708 1.5 -0.012795 0.000959 -4.6436
56091.166051 7.824 2.2 -0.001695 -0.006741 -4.6433
56091.976282 5.65 2.3 -0.003195 -0.006441 -4.6382
56092.053962 10.845 1.7 0.003905 -0.004141 -4.6626
56092.138842 15.867 2.3 0.007705 -0.007241 -4.63
56093.165624 5.077 1.5 -0.004495 -0.000341 -4.6192
56093.987858 0.06 2.1 -0.003995 0.003959 -4.6203
56094.102342 -0.36 1.6 0.001705 0.012359 -4.6314
56095.015568 1.823 1.7 0.006105 0.006159 -4.6193
56095.103387 -2.365 1.6 0.008505 -4.1e-05 -4.6305
56096.016047 -17.631 2.8 -0.000195 -0.004441 -4.5895
56096.111771 -19.701 2.4 -0.004595 0.005459 -4.5811
56097.032962 -22.554 2.2 0.009005 0.016559 -4.5947
56097.143223 -23.889 2.2 0.012305 0.014159 -4.631
56098.043385 -10.372 2.7 0.016605 0.022259 -4.5755
56098.987691 -4.295 2 0.010405 0.016059 -4.5831
56099.105822 -0.152 2.7 0.003605 0.020459 -4.6057
56100.073414 -12.537 5.6 0.008205 0.040159 -4.5171
56109.961918 12.922 1.9 -0.003895 0.017059 -4.6045
56110.045758 20.263 1.6 0.002205 0.011859 -4.6009
56110.123348 19.001 1.7 0.000405 0.002159 -4.5825
56110.957465 13.488 1.6 -0.005495 0.022959 -4.6006
56111.005472 13.252 1.5 0.002305 0.004359 -4.5767
56111.129647 8.925 1.5 0.007105 0.017659 -4.6002
56111.962353 4.577 1.6 0.005505 0.003859 -4.6192
56112.029631 -0.972 1.5 -0.006095 0.003159 -4.6349
56112.105022 2.057 1.8 0.005705 0.008559 -4.6242
56112.956016 5.07 1.8 0.005605 0.007659 -4.637
56113.03716 5.534 1.8 -0.002795 0.004059 -4.6356
56113.110919 4.128 1.7 0.001205 -0.002041 -4.6292
56113.953246 3.568 1.4 0.000705 0.000459 -4.6218
56114.039424 0.713 1.6 0.010105 0.002459 -4.6297
56114.108438 -0.293 1.8 -0.006495 -0.000141 -4.6317
56114.954539 -8.096 1.9 -0.013695 -0.005341 -4.6242
56115.031713 -8.598 1.5 -0.005395 -0.009041 -4.5915
56115.109581 -3.684 1.4 0.002805 0.002059 -4.6309
56115.944538 -11.364 1.6 0.001005 -0.003941 -4.632
56116.021365 -7.888 1.3 0.009605 -0.004541 -4.6198
56116.102891 -2.58 1.5 -0.000295 -0.018841 -4.6154
56116.946783 3.739 1.5 0.012205 0.009859 -4.6376
56117.00971 3.585 1.8 0.012105 -0.000441 -4.6069
56117.106803 1.798 1.7 0.004705 -0.007541 -4.6204
56129.94965 13.213 1.5 0.001305 0.049159 -4.6106
56130.96943 2.153 2.1 0.002005 0.022659 -4.6322
56131.978366 -0.671 3 0.002705 0.032959 -4.5826
56132.976253 -11.56 1.826 -0.000744 0.029503 -4.5758
56133.979206 0.949 1.8 0.009005 0.039959 -4.5798
56134.968205 18.551 2 -0.003995 0.026059 -4.5906
56135.96753 28.788 1.7 -0.010695 0.026259 -4.6462
56136.977435 14.637 1.4 -0.009795 0.009959 -4.63
56137.964147 7.085 1.4 -0.008895 -0.000541 -4.6372
56138.966787 4.448 1.3 -0.000195 -0.010741 -4.6173
56156.877248 9.313 1.7 -0.002795 0.022259 -4.6372
56156.975481 6.488 1.8 -0.001295 0.021359 -4.6484
56157.859187 16.436 2.2 -0.005595 0.018359 -4.5884
56157.938866 17.337 1.8 -0.003195 0.015059 -4.6659
56158.853106 16.7 2.4 -0.004095 0.008259 -4.6645
56158.92613 9.817 2.1 -0.012795 0.009459 -4.6622
56159.869355 -2.449 1.9 0.000305 0.007459 -4.6637
56159.948132 -8.972 2.5 -0.005595 -0.003641 -4.6712
56160.869423 -8.174 2 -0.004895 -0.000841 -4.6384
56160.95099 -5.622 1.8 0.004905 -0.000741 -4.648
56161.860292 -3.625 1.6 0.008505 -0.002641 -4.634
56161.955215 -1.746 2 -0.002695 -0.005541 -4.6389
56162.863951 -2.006 1.5 0.014905 0.010259 -4.61
56162.950564 -4.015 1.5 0.011005 0.006259 -4.6097
56163.857438 -1.407 1.6 0.011905 0.016759 -4.5825
56163.944514 0.92 2.1 0.013605 0.001259 -4.5987
56164.839062 10.538 2.5 0.003505 -0.012941 -4.6267
56164.926613 5.41 1.9 0.003505 0.024459 -4.6129
56165.897508 5.334 2.5 0.013605 0.034859 -4.63
56166.900189 -8.531 1.7 0.009305 0.040059 -4.5931
56167.867106 -11.54 1.7 -0.003295 0.047559 -4.5706
56168.894571 -3.625 2.2 -0.001195 0.040559 -4.5687
56169.902974 2.841 1.7 0.006605 0.050959 -4.5987
56170.875866 -1.698 1.8 -0.001795 0.047159 -4.5999
56171.893612 6.12 1.8 0.002105 0.049659 -4.6105
56172.892609 11.886 1.9 -0.002895 0.031159 -4.596
56173.900611 4.136 2.1 -0.009495 0.027659 -4.6447
56174.873728 0.594 1.6 -0.000795 0.023059 -4.6037
56183.948808 -6.612 2.6 0.003505 0.009559 -4.5494
56184.952921 -12.187 2.2 0.000905 0.014959 -4.6391
56185.949014 -13.714 1.6 -0.000195 0.005559 -4.5877
56186.941925 -5.447 2 0.015705 0.017359 -4.6251
56187.94515 -2.339 2.8 0.007405 0.016159 -4.5702
56188.884481 0.923 2.2 0.009705 0.020859 -4.5847
56414.200304 9.969 2.1 -0.005195 -0.019841 -4.6269
56434.099282 -13.948 1.5 0.006605 -0.015341 -4.6736
56437.159722 -5.377 1.5 0.001505 -0.017141 -4.6646
